#t_s,Fd_N
9.511000,0.125969
9.512000,-0.008693
9.513000,-0.139532
9.514000,-0.258818
9.515000,-0.359448
9.516000,-0.435328
9.517000,-0.481700
9.518000,-0.495378
9.519000,-0.474912
9.520000,-0.420636
9.521000,-0.334639
9.522000,-0.220628
9.523000,-0.083711
9.524000,0.069884
9.525000,0.233158
9.526000,0.398712
9.527000,0.559135
9.528000,0.707386
9.529000,0.837147
9.530000,0.943129
9.531000,1.021313
9.532000,1.069126
9.533000,1.085523
9.534000,1.071001
9.535000,1.027519
9.536000,0.958349
9.537000,0.867861
9.538000,0.761259
9.539000,0.644275
9.540000,0.522858
9.541000,0.402845
9.542000,0.289669
9.543000,0.188087
9.544000,0.101960
9.545000,0.034090
9.546000,-0.013884
9.547000,-0.041509
9.548000,-0.049494
9.549000,-0.039604
9.550000,-0.014517
9.551000,0.022377
9.552000,0.067198
9.553000,0.115823
9.554000,0.164132
9.555000,0.208243
9.556000,0.244728
9.557000,0.270790
9.558000,0.284396
9.559000,0.284368
9.560000,0.270414
9.561000,0.243116
9.562000,0.203860
9.563000,0.154730
9.564000,0.098370
9.565000,0.037810
9.566000,-0.023711
9.567000,-0.082931
9.568000,-0.136749
9.569000,-0.182380
9.570000,-0.217500
9.571000,-0.240350
9.572000,-0.249807
9.573000,-0.245421
9.574000,-0.227409
9.575000,-0.196620
9.576000,-0.154464
9.577000,-0.102818
9.578000,-0.043916
9.579000,0.019777
9.580000,0.085694
9.581000,0.151287
9.582000,0.214142
9.583000,0.272080
9.584000,0.323236
9.585000,0.366118
9.586000,0.399643
9.587000,0.423151
9.588000,0.436394
9.589000,0.439517
9.590000,0.433014
9.591000,0.417680
9.592000,0.394554
9.593000,0.364860
9.594000,0.329949
9.595000,0.291244
9.596000,0.250195
9.597000,0.208234
9.598000,0.166743
9.599000,0.127025
9.600000,0.090286
9.601000,0.057611
9.602000,0.029955
9.603000,0.008125
9.604000,-0.007233
9.605000,-0.015653
9.606000,-0.016867
9.607000,-0.010820
9.608000,0.002303
9.609000,0.022063
9.610000,0.047755
9.611000,0.078398
9.612000,0.112740
9.613000,0.149273
9.614000,0.186264
9.615000,0.221800
9.616000,0.253854
9.617000,0.280360
9.618000,0.299310
9.619000,0.308851
9.620000,0.307397
9.621000,0.293738
9.622000,0.267142
9.623000,0.227444
9.624000,0.175114
9.625000,0.111306
9.626000,0.037867
9.627000,-0.042682
9.628000,-0.127211
9.629000,-0.212073
9.630000,-0.293240
9.631000,-0.366466
9.632000,-0.427479
9.633000,-0.472185
9.634000,-0.496886
9.635000,-0.498483
9.636000,-0.474676
9.637000,-0.424126
9.638000,-0.346589
9.639000,-0.242992
9.640000,-0.115464
9.641000,0.032695
9.642000,0.197104
9.643000,0.372455
9.644000,0.552715
9.645000,0.731370
9.646000,0.901719
9.647000,1.057169
9.648000,1.191552
9.649000,1.299424
9.650000,1.376339
9.651000,1.419084
9.652000,1.425856
9.653000,1.396376
9.654000,1.331924
9.655000,1.235298
9.656000,1.110701
9.657000,0.963541
9.658000,0.800180
9.659000,0.627617
9.660000,0.453144
9.661000,0.283973
9.662000,0.126874
9.663000,-0.012177
9.664000,-0.128308
9.665000,-0.217998
9.666000,-0.279263
9.667000,-0.311748
9.668000,-0.316733
9.669000,-0.297052
9.670000,-0.256917
9.671000,-0.201665
9.672000,-0.137433
9.673000,-0.070790
9.674000,-0.008335
9.675000,0.043717
9.676000,0.079924
9.677000,0.095975
9.678000,0.088985
9.679000,0.057712
9.680000,0.002681
9.681000,-0.073794
9.682000,-0.167693
9.683000,-0.273475
9.684000,-0.384366
9.685000,-0.492722
9.686000,-0.590455
9.687000,-0.669507
9.688000,-0.722333
9.689000,-0.742374
9.690000,-0.724490
9.691000,-0.665333
9.692000,-0.563629
9.693000,-0.420354
9.694000,-0.238798
9.695000,-0.024497
9.696000,0.214956
9.697000,0.470217
9.698000,0.730603
9.699000,0.984588
9.700000,1.220361
9.701000,1.426413
9.702000,1.592125
9.703000,1.708332
9.704000,1.767818
9.705000,1.765725
9.706000,1.699859
9.707000,1.570852
9.708000,1.382198
9.709000,1.140129
9.710000,0.853369
9.711000,0.532737
9.712000,0.190659
9.713000,-0.159424
9.714000,-0.503693
9.715000,-0.828617
9.716000,-1.121615
9.717000,-1.371665
9.718000,-1.569841
9.719000,-1.709747
9.720000,-1.787821
9.721000,-1.803494
9.722000,-1.759197
9.723000,-1.660215
9.724000,-1.514385
9.725000,-1.331672
9.726000,-1.123629
9.727000,-0.902773
9.728000,-0.681915
9.729000,-0.473473
9.730000,-0.288803
9.731000,-0.137597
9.732000,-0.027357
9.733000,0.037001
9.734000,0.053415
9.735000,0.022785
9.736000,-0.051076
9.737000,-0.161649
9.738000,-0.300066
9.739000,-0.455590
9.740000,-0.616205
9.741000,-0.769276
9.742000,-0.902249
9.743000,-1.003353
9.744000,-1.062267
9.745000,-1.070715
9.746000,-1.022959
9.747000,-0.916166
9.748000,-0.750625
9.749000,-0.529799
9.750000,-0.260218
9.751000,0.048792
9.752000,0.385527
9.753000,0.736450
9.754000,1.086834
9.755000,1.421477
9.756000,1.725444
9.757000,1.984808
9.758000,2.187346
9.759000,2.323153
9.760000,2.385157
9.761000,2.369487
9.762000,2.275695
9.763000,2.106810
9.764000,1.869221
9.765000,1.572401
9.766000,1.228479
9.767000,0.851686
9.768000,0.457690
9.769000,0.062880
9.770000,-0.316406
9.771000,-0.664631
9.772000,-0.967780
9.773000,-1.214002
9.774000,-1.394146
9.775000,-1.502169
9.776000,-1.535390
9.777000,-1.494584
9.778000,-1.383911
9.779000,-1.210679
9.780000,-0.984970
9.781000,-0.719118
9.782000,-0.427105
9.783000,-0.123862
9.784000,0.175452
9.785000,0.456186
9.786000,0.704894
9.787000,0.909978
9.788000,1.062218
9.789000,1.155202
9.790000,1.185595
9.791000,1.153271
9.792000,1.061278
9.793000,0.915652
9.794000,0.725082
9.795000,0.500452
9.796000,0.254273
9.797000,0.000042
9.798000,-0.248441
9.799000,-0.477778
9.800000,-0.675642
9.801000,-0.831394
9.802000,-0.936620
9.803000,-0.985548
9.804000,-0.975336
9.805000,-0.906217
9.806000,-0.781485
9.807000,-0.607336
9.808000,-0.392562
9.809000,-0.148115
9.810000,0.113433
9.811000,0.378510
9.812000,0.633221
9.813000,0.864037
9.814000,1.058469
9.815000,1.205694
9.816000,1.297102
9.817000,1.326735
9.818000,1.291604
9.819000,1.191852
9.820000,1.030778
9.821000,0.814697
9.822000,0.552661
9.823000,0.256040
9.824000,-0.062005
9.825000,-0.387142
9.826000,-0.704547
9.827000,-0.999606
9.828000,-1.258611
9.829000,-1.469419
9.830000,-1.622031
9.831000,-1.709075
9.832000,-1.726162
9.833000,-1.672100
9.834000,-1.548954
9.835000,-1.361954
9.836000,-1.119246
9.837000,-0.831504
9.838000,-0.511424
9.839000,-0.173114
9.840000,0.168576
9.841000,0.498766
9.842000,0.803253
9.843000,1.069191
9.844000,1.285697
9.845000,1.444364
9.846000,1.539654
9.847000,1.569146
9.848000,1.533635
9.849000,1.437070
9.850000,1.286339
9.851000,1.090909
9.852000,0.862342
9.853000,0.613704
9.854000,0.358904
9.855000,0.111994
9.856000,-0.113542
9.857000,-0.305462
9.858000,-0.453385
9.859000,-0.549309
9.860000,-0.588013
9.861000,-0.567322
9.862000,-0.488209
9.863000,-0.354753
9.864000,-0.173930
9.865000,0.044740
9.866000,0.289663
9.867000,0.547765
9.868000,0.805140
9.869000,1.047757
9.870000,1.262165
9.871000,1.436174
9.872000,1.559472
9.873000,1.624149
9.874000,1.625108
9.875000,1.560331
9.876000,1.430992
9.877000,1.241422
9.878000,0.998903
9.879000,0.713336
9.880000,0.396757
9.881000,0.062775
9.882000,-0.274091
9.883000,-0.599103
9.884000,-0.898008
9.885000,-1.157717
9.886000,-1.366930
9.887000,-1.516662
9.888000,-1.600662
9.889000,-1.615692
9.890000,-1.561665
9.891000,-1.441617
9.892000,-1.261546
9.893000,-1.030086
9.894000,-0.758077
9.895000,-0.458015
9.896000,-0.143440
9.897000,0.171735
9.898000,0.473890
9.899000,0.750357
9.900000,0.990018
9.901000,1.183818
9.902000,1.325179
9.903000,1.410276
9.904000,1.438186
9.905000,1.410883
9.906000,1.333094
9.907000,1.212020
9.908000,1.056938
9.909000,0.878702
9.910000,0.689176
9.911000,0.500621
9.912000,0.325067
9.913000,0.173706
9.914000,0.056334
9.915000,-0.019135
9.916000,-0.047057
9.917000,-0.024327
9.918000,0.049478
9.919000,0.172092
9.920000,0.338679
9.921000,0.542090
9.922000,0.773216
9.923000,1.021445
9.924000,1.275187
9.925000,1.522436
9.926000,1.751357
9.927000,1.950852
9.928000,2.111092
9.929000,2.223976
9.930000,2.283518
9.931000,2.286113
9.932000,2.230697
9.933000,2.118791
9.934000,1.954409
9.935000,1.743863
9.936000,1.495457
9.937000,1.219096
9.938000,0.925817
9.939000,0.627286
9.940000,0.335263
9.941000,0.061073
9.942000,-0.184891
9.943000,-0.393627
9.944000,-0.557898
9.945000,-0.672532
9.946000,-0.734617
9.947000,-0.743593
9.948000,-0.701239
9.949000,-0.611550
9.950000,-0.480520
9.951000,-0.315843
9.952000,-0.126538
9.953000,0.077473
9.954000,0.285821
9.955000,0.488156
9.956000,0.674598
9.957000,0.836168
9.958000,0.965156
9.959000,1.055441
9.960000,1.102717
9.961000,1.104649
9.962000,1.060933
9.963000,0.973262
9.964000,0.845216
9.965000,0.682060
9.966000,0.490479
9.967000,0.278260
9.968000,0.053927
9.969000,-0.173647
9.970000,-0.395635
9.971000,-0.603636
9.972000,-0.790039
9.973000,-0.948338
9.974000,-1.073396
9.975000,-1.161645
9.976000,-1.211218
9.977000,-1.221996
9.978000,-1.195594
9.979000,-1.135258
9.980000,-1.045699
9.981000,-0.932869
9.982000,-0.803681
9.983000,-0.665690
9.984000,-0.526753
9.985000,-0.394676
9.986000,-0.276861
9.987000,-0.179980
9.988000,-0.109677
9.989000,-0.070309
9.990000,-0.064753
9.991000,-0.094268
9.992000,-0.158430
9.993000,-0.255140
9.994000,-0.380700
9.995000,-0.529961
9.996000,-0.696540
9.997000,-0.873081
9.998000,-1.051573
9.999000,-1.223693
10.000000,-1.381167
10.001000,-1.516140
10.002000,-1.621528
10.003000,-1.691343
10.004000,-1.720978
10.005000,-1.707436
10.006000,-1.649490
10.007000,-1.547778
10.008000,-1.404806
10.009000,-1.224877
10.010000,-1.013940
10.011000,-0.779362
10.012000,-0.529630
10.013000,-0.274007
10.014000,-0.022134
10.015000,0.216381
10.016000,0.432385
10.017000,0.617591
10.018000,0.764958
10.019000,0.869019
10.020000,0.926150
10.021000,0.934754
10.022000,0.895361
10.023000,0.810635
10.024000,0.685279
10.025000,0.525849
10.026000,0.340480
10.027000,0.138534
10.028000,-0.069813
10.029000,-0.274025
10.030000,-0.463690
10.031000,-0.628995
10.032000,-0.761189
10.033000,-0.852992
10.034000,-0.898950
10.035000,-0.895699
10.036000,-0.842138
10.037000,-0.739497
10.038000,-0.591292
10.039000,-0.403174
10.040000,-0.182671
10.041000,0.061156
10.042000,0.318135
10.043000,0.577467
10.044000,0.828229
10.045000,1.059897
10.046000,1.262845
10.047000,1.428805
10.048000,1.551254
10.049000,1.625721
10.050000,1.649997
10.051000,1.624218
10.052000,1.550847
10.053000,1.434530
10.054000,1.281847
10.055000,1.100962
10.056000,0.901200
10.057000,0.692563
10.058000,0.485217
10.059000,0.288969
10.060000,0.112769
10.061000,-0.035737
10.062000,-0.150588
10.063000,-0.227799
10.064000,-0.265534
10.065000,-0.264179
10.066000,-0.226283
10.067000,-0.156392
10.068000,-0.060768
10.069000,0.052972
10.070000,0.176301
10.071000,0.300265
10.072000,0.415992
10.073000,0.515191
10.074000,0.590616
10.075000,0.636473
10.076000,0.648747
10.077000,0.625422
10.078000,0.566591
10.079000,0.474458
10.080000,0.353205
10.081000,0.208764
10.082000,0.048481
10.083000,-0.119294
10.084000,-0.285673
10.085000,-0.441731
10.086000,-0.579005
10.087000,-0.689966
10.088000,-0.768449
10.089000,-0.809994
10.090000,-0.812102
10.091000,-0.774383
10.092000,-0.698579
10.093000,-0.588477
10.094000,-0.449705
10.095000,-0.289428
10.096000,-0.115962
10.097000,0.061680
10.098000,0.234274
10.099000,0.392879
10.100000,0.529323
10.101000,0.636631
10.102000,0.709391
10.103000,0.744031
10.104000,0.738991
10.105000,0.694778
10.106000,0.613911
10.107000,0.500753
10.108000,0.361235
10.109000,0.202504
10.110000,0.032502
10.111000,-0.140497
10.112000,-0.308355
10.113000,-0.463536
10.114000,-0.599516
10.115000,-0.711142
10.116000,-0.794896
10.117000,-0.849065
10.118000,-0.873796
10.119000,-0.871049
10.120000,-0.844427
10.121000,-0.798921
10.122000,-0.740567
10.123000,-0.676042
10.124000,-0.612225
10.125000,-0.555748
10.126000,-0.512560
10.127000,-0.487541
10.128000,-0.484177
10.129000,-0.504328
10.130000,-0.548095
10.131000,-0.613794
10.132000,-0.698049
10.133000,-0.795990
10.134000,-0.901545
10.135000,-1.007818
10.136000,-1.107519
10.137000,-1.193429
10.138000,-1.258870
10.139000,-1.298147
10.140000,-1.306945
10.141000,-1.282644
10.142000,-1.224539
10.143000,-1.133950
10.144000,-1.014212
10.145000,-0.870540
10.146000,-0.709783
10.147000,-0.540066
10.148000,-0.370353
10.149000,-0.209945
10.150000,-0.067950
10.151000,0.047262
10.152000,0.128565
10.153000,0.170529
10.154000,0.169793
10.155000,0.125319
10.156000,0.038533
10.157000,-0.086680
10.158000,-0.244109
10.159000,-0.425490
10.160000,-0.620897
10.161000,-0.819236
10.162000,-1.008813
10.163000,-1.177951
10.164000,-1.315615
10.165000,-1.412022
10.166000,-1.459194
10.167000,-1.451421
10.168000,-1.385619
10.169000,-1.261547
10.170000,-1.081885
10.171000,-0.852147
10.172000,-0.580452
10.173000,-0.277153
10.174000,0.045665
10.175000,0.374775
10.176000,0.696472
10.177000,0.997267
10.178000,1.264578
10.179000,1.487383
10.180000,1.656790
10.181000,1.766512
10.182000,1.813200
10.183000,1.796632
10.184000,1.719733
10.185000,1.588436
10.186000,1.411384
10.187000,1.199490
10.188000,0.965368
10.189000,0.722686
10.190000,0.485447
10.191000,0.267261
10.192000,0.080623
10.193000,-0.063740
10.194000,-0.157447
10.195000,-0.194909
10.196000,-0.173639
10.197000,-0.094394
10.198000,0.038843
10.199000,0.219053
10.200000,0.436532
10.201000,0.679376
10.202000,0.934085
10.203000,1.186251
10.204000,1.421293
10.205000,1.625206
10.206000,1.785275
10.207000,1.890735
10.208000,1.933328
10.209000,1.907729
10.210000,1.811833
10.211000,1.646874
10.212000,1.417382
10.213000,1.130967
10.214000,0.797961
10.215000,0.430914
10.216000,0.043993
10.217000,-0.347702
10.218000,-0.728868
10.219000,-1.084724
10.220000,-1.401719
10.221000,-1.668160
10.222000,-1.874757
10.223000,-2.015038
10.224000,-2.085623
10.225000,-2.086348
10.226000,-2.020231
10.227000,-1.893280
10.228000,-1.714162
10.229000,-1.493748
10.230000,-1.244558
10.231000,-0.980132
10.232000,-0.714364
10.233000,-0.460833
10.234000,-0.232153
10.235000,-0.039387
10.236000,0.108455
10.237000,0.204809
10.238000,0.245831
10.239000,0.230523
10.240000,0.160735
10.241000,0.041014
10.242000,-0.121659
10.243000,-0.318255
10.244000,-0.538163
10.245000,-0.769731
10.246000,-1.000841
10.247000,-1.219496
10.248000,-1.414389
10.249000,-1.575431
10.250000,-1.694204
10.251000,-1.764338
10.252000,-1.781775
10.253000,-1.744921
10.254000,-1.654692
10.255000,-1.514426
10.256000,-1.329700
10.257000,-1.108040
10.258000,-0.858554
10.259000,-0.591494
10.260000,-0.317783
10.261000,-0.048516
10.262000,0.205535
10.263000,0.434390
10.264000,0.629286
10.265000,0.783038
10.266000,0.890328
10.267000,0.947900
10.268000,0.954662
10.269000,0.911699
10.270000,0.822178
10.271000,0.691178
10.272000,0.525433
10.273000,0.333012
10.274000,0.122951
10.275000,-0.095161
10.276000,-0.311594
10.277000,-0.516900
10.278000,-0.702316
10.279000,-0.860121
10.280000,-0.983953
10.281000,-1.069053
10.282000,-1.112450
10.283000,-1.113048
10.284000,-1.071649
10.285000,-0.990885
10.286000,-0.875075
10.287000,-0.730011
10.288000,-0.562681
10.289000,-0.380949
10.290000,-0.193197
10.291000,-0.007944
10.292000,0.166529
10.293000,0.322545
10.294000,0.453368
10.295000,0.553497
10.296000,0.618897
10.297000,0.647173
10.298000,0.637658
10.299000,0.591435
10.300000,0.511270
10.301000,0.401474
10.302000,0.267690
10.303000,0.116626
10.304000,-0.044266
10.305000,-0.207146
10.306000,-0.364153
10.307000,-0.507782
10.308000,-0.631234
10.309000,-0.728741
10.310000,-0.795838
10.311000,-0.829566
10.312000,-0.828616
10.313000,-0.793379
10.314000,-0.725920
10.315000,-0.629867
10.316000,-0.510226
10.317000,-0.373116
10.318000,-0.225466
10.319000,-0.074650
10.320000,0.071884
10.321000,0.207003
10.322000,0.324251
10.323000,0.418189
10.324000,0.484676
10.325000,0.521082
10.326000,0.526432
10.327000,0.501457
10.328000,0.448555
10.329000,0.371671
10.330000,0.276088
10.331000,0.168147
10.332000,0.054917
10.333000,-0.056187
10.334000,-0.157796
10.335000,-0.242984
10.336000,-0.305646
10.337000,-0.340827
10.338000,-0.344995
10.339000,-0.316243
10.340000,-0.254402
10.341000,-0.161059
10.342000,-0.039488
10.343000,0.105511
10.344000,0.267857
10.345000,0.440503
10.346000,0.615792
10.347000,0.785858
10.348000,0.943030
10.349000,1.080231
10.350000,1.191334
10.351000,1.271476
10.352000,1.317300
10.353000,1.327110
10.354000,1.300944
10.355000,1.240547
10.356000,1.149253
10.357000,1.031788
10.358000,0.893993
10.359000,0.742490
10.360000,0.584321
10.361000,0.426553
10.362000,0.275900
10.363000,0.138367
10.364000,0.018935
10.365000,-0.078680
10.366000,-0.152203
10.367000,-0.200887
10.368000,-0.225508
10.369000,-0.228281
10.370000,-0.212683
10.371000,-0.183216
10.372000,-0.145112
10.373000,-0.103996
10.374000,-0.065541
10.375000,-0.035114
10.376000,-0.017461
10.377000,-0.016423
10.378000,-0.034715
10.379000,-0.073776
10.380000,-0.133702
10.381000,-0.213254
10.382000,-0.309949
10.383000,-0.420233
10.384000,-0.539703
10.385000,-0.663387
10.386000,-0.786054
10.387000,-0.902530
10.388000,-1.008010
10.389000,-1.098345
10.390000,-1.170276
10.391000,-1.221621
10.392000,-1.251379
10.393000,-1.259773
10.394000,-1.248201
10.395000,-1.219127
10.396000,-1.175895
10.397000,-1.122497
10.398000,-1.063296
10.399000,-1.002730
10.400000,-0.945018
10.401000,-0.893875
10.402000,-0.852266
10.403000,-0.822210
10.404000,-0.804645
10.405000,-0.799366
10.406000,-0.805035
10.407000,-0.819272
10.408000,-0.838808
10.409000,-0.859703
10.410000,-0.877609
10.411000,-0.888058
10.412000,-0.886771
10.413000,-0.869952
10.414000,-0.834554
10.415000,-0.778509
10.416000,-0.700892
10.417000,-0.602021
10.418000,-0.483472
10.419000,-0.348029
10.420000,-0.199541
10.421000,-0.042727
10.422000,0.117090
10.423000,0.274280
10.424000,0.423234
10.425000,0.558695
10.426000,0.676064
10.427000,0.771688
10.428000,0.843074
10.429000,0.889053
10.430000,0.909859
10.431000,0.907120
10.432000,0.883775
10.433000,0.843898
10.434000,0.792459
10.435000,0.735029
10.436000,0.677430
10.437000,0.625384
10.438000,0.584142
10.439000,0.558153
10.440000,0.550761
10.441000,0.563968
10.442000,0.598281
10.443000,0.652628
10.444000,0.724386
10.445000,0.809487
10.446000,0.902624
10.447000,0.997524
10.448000,1.087300
10.449000,1.164831
10.450000,1.223182
10.451000,1.256013
10.452000,1.257969
10.453000,1.225032
10.454000,1.154792
10.455000,1.046654
10.456000,0.901932
10.457000,0.723857
10.458000,0.517469
10.459000,0.289416
10.460000,0.047658
10.461000,-0.198904
10.462000,-0.440850
10.463000,-0.668707
10.464000,-0.873422
