t_s,phase,nominal_along_mm,e_raw_um
0.652000,pre_motion,0.000000,-0.161419
0.653000,pre_motion,0.000000,-0.005850
0.654000,pre_motion,0.000000,0.149719
0.655000,pre_motion,0.000000,0.305288
0.656000,pre_motion,0.000000,0.460857
0.657000,pre_motion,0.000000,0.616425
0.658000,pre_motion,0.000000,0.663250
0.659000,pre_motion,0.000000,0.549413
0.660000,pre_motion,0.000000,0.435576
0.661000,pre_motion,0.000000,0.321738
0.662000,pre_motion,0.000000,0.207901
0.663000,pre_motion,0.000000,0.094064
0.664000,pre_motion,0.000000,-0.019773
0.665000,pre_motion,0.000000,-0.133611
0.666000,pre_motion,0.000000,-0.062212
0.667000,pre_motion,0.000000,0.043149
0.668000,pre_motion,0.000000,0.148510
0.669000,pre_motion,0.000000,0.253870
0.670000,pre_motion,0.000000,0.359231
0.671000,pre_motion,0.000000,0.464592
0.672000,pre_motion,0.000000,0.569953
0.673000,pre_motion,0.000000,0.567824
0.674000,pre_motion,0.000000,0.297987
0.675000,pre_motion,0.000000,0.028150
0.676000,pre_motion,0.000000,-0.241687
0.677000,pre_motion,0.000000,-0.511524
0.678000,pre_motion,0.000000,-0.781361
0.679000,pre_motion,0.000000,-1.051198
0.680000,pre_motion,0.000000,-1.321035
0.681000,pre_motion,0.000000,-1.445688
0.682000,pre_motion,0.000000,-1.516070
0.683000,pre_motion,0.000000,-1.586453
0.684000,pre_motion,0.000000,-1.656835
0.685000,pre_motion,0.000000,-1.727218
0.686000,pre_motion,0.000000,-1.797600
0.687000,pre_motion,0.000000,-1.867983
0.688000,pre_motion,0.000000,-1.917648
0.689000,pre_motion,0.000000,-1.865678
0.690000,pre_motion,0.000000,-1.813709
0.691000,pre_motion,0.000000,-1.761739
0.692000,pre_motion,0.000000,-1.709770
0.693000,pre_motion,0.000000,-1.657800
0.694000,pre_motion,0.000000,-1.605831
0.695000,pre_motion,0.000000,-1.553861
0.696000,pre_motion,0.000000,-1.572600
0.697000,pre_motion,0.000000,-1.636405
0.698000,pre_motion,0.000000,-1.700209
0.699000,pre_motion,0.000000,-1.764013
0.700000,pre_motion,0.000000,-1.827817
0.701000,pre_motion,0.000000,-1.891621
0.702000,pre_motion,0.000000,-1.955425
0.703000,pre_motion,0.000000,-2.011912
0.704000,pre_motion,0.000000,-1.935466
0.705000,pre_motion,0.000000,-1.859020
0.706000,pre_motion,0.000000,-1.782574
0.707000,pre_motion,0.000000,-1.706128
0.708000,pre_motion,0.000000,-1.629682
0.709000,pre_motion,0.000000,-1.553236
0.710000,pre_motion,0.000000,-1.476790
0.711000,pre_motion,0.000000,-1.495114
0.712000,pre_motion,0.000000,-1.610669
0.713000,pre_motion,0.000000,-1.726224
0.714000,pre_motion,0.000000,-1.841779
0.715000,pre_motion,0.000000,-1.957334
0.716000,pre_motion,0.000000,-2.072889
0.717000,pre_motion,0.000000,-2.188443
0.718000,pre_motion,0.000000,-2.303998
0.719000,pre_motion,0.000000,-2.088904
0.720000,pre_motion,0.000000,-1.850828
0.721000,pre_motion,0.000000,-1.612752
0.722000,pre_motion,0.000000,-1.374676
0.723000,pre_motion,0.000000,-1.136601
0.724000,pre_motion,0.000000,-0.898525
0.725000,pre_motion,0.000000,-0.660449
0.726000,pre_motion,0.000000,-0.532832
0.727000,pre_motion,0.000000,-0.588192
0.728000,pre_motion,0.000000,-0.643551
0.729000,pre_motion,0.000000,-0.698910
0.730000,pre_motion,0.000000,-0.754270
0.731000,pre_motion,0.000000,-0.809629
0.732000,pre_motion,0.000000,-0.864988
0.733000,pre_motion,0.000000,-0.920348
0.734000,pre_motion,0.000000,-0.906666
0.735000,pre_motion,0.000000,-0.877607
0.736000,pre_motion,0.000000,-0.848549
0.737000,pre_motion,0.000000,-0.819491
0.738000,pre_motion,0.000000,-0.790432
0.739000,pre_motion,0.000000,-0.761374
0.740000,pre_motion,0.000000,-0.732316
0.741000,pre_motion,0.000000,-0.713132
0.742000,pre_motion,0.000000,-0.722159
0.743000,pre_motion,0.000000,-0.731187
0.744000,pre_motion,0.000000,-0.740214
0.745000,pre_motion,0.000000,-0.749241
0.746000,pre_motion,0.000000,-0.758268
0.747000,pre_motion,0.000000,-0.767296
0.748000,pre_motion,0.000000,-0.776323
0.749000,pre_motion,0.000000,-0.785350
0.750000,pre_motion,0.000000,-0.794378
0.751000,pre_motion,0.000000,-0.803405
0.752000,pre_motion,0.000000,-0.812432
0.753000,pre_motion,0.000000,-0.821459
0.754000,pre_motion,0.000000,-0.830487
0.755000,pre_motion,0.000000,-0.839514
0.756000,pre_motion,0.000000,-0.838345
0.757000,pre_motion,0.000000,-0.775626
0.758000,pre_motion,0.000000,-0.712906
0.759000,pre_motion,0.000000,-0.650187
0.760000,pre_motion,0.000000,-0.587468
0.761000,pre_motion,0.000000,-0.524749
0.762000,pre_motion,0.000000,-0.462030
0.763000,pre_motion,0.000000,-0.399310
0.764000,pre_motion,0.000000,-0.348041
0.765000,pre_motion,0.000000,-0.304942
0.766000,pre_motion,0.000000,-0.261843
0.767000,pre_motion,0.000000,-0.218745
0.768000,pre_motion,0.000000,-0.175646
0.769000,pre_motion,0.000000,-0.132548
0.770000,pre_motion,0.000000,-0.089449
0.771000,pre_motion,0.000000,-0.043576
0.772000,pre_motion,0.000000,0.110669
0.773000,pre_motion,0.000000,0.264914
0.774000,pre_motion,0.000000,0.419159
0.775000,pre_motion,0.000000,0.573404
0.776000,pre_motion,0.000000,0.727649
0.777000,pre_motion,0.000000,0.881895
0.778000,pre_motion,0.000000,1.036140
0.779000,pre_motion,0.000000,1.131965
0.780000,pre_motion,0.000000,1.160948
0.781000,pre_motion,0.000000,1.189932
0.782000,pre_motion,0.000000,1.218915
0.783000,pre_motion,0.000000,1.247899
0.784000,pre_motion,0.000000,1.276882
0.785000,pre_motion,0.000000,1.305865
0.786000,pre_motion,0.000000,1.334849
0.787000,pre_motion,0.000000,1.414275
0.788000,pre_motion,0.000000,1.498823
0.789000,pre_motion,0.000000,1.583372
0.790000,pre_motion,0.000000,1.667921
0.791000,pre_motion,0.000000,1.752470
0.792000,pre_motion,0.000000,1.837019
0.793000,pre_motion,0.000000,1.921568
0.794000,pre_motion,0.000000,1.963111
0.795000,pre_motion,0.000000,1.924516
0.796000,pre_motion,0.000000,1.885920
0.797000,pre_motion,0.000000,1.847325
0.798000,pre_motion,0.000000,1.808729
0.799000,pre_motion,0.000000,1.770134
0.800000,pre_motion,0.000000,1.731538
0.801000,pre_motion,0.000000,1.692943
0.802000,pre_motion,0.000000,1.805720
0.803000,pre_motion,0.000000,1.958579
0.804000,pre_motion,0.000000,2.111438
0.805000,pre_motion,0.000000,2.264297
0.806000,pre_motion,0.000000,2.417156
0.807000,pre_motion,0.000000,2.570015
0.808000,pre_motion,0.000000,2.722873
0.809000,pre_motion,0.000000,2.835870
0.810000,pre_motion,0.000000,2.816959
0.811000,pre_motion,0.000000,2.798048
0.812000,pre_motion,0.000000,2.779137
0.813000,pre_motion,0.000000,2.760226
0.814000,pre_motion,0.000000,2.741315
0.815000,pre_motion,0.000000,2.722404
0.816000,pre_motion,0.000000,2.703493
0.817000,pre_motion,0.000000,2.505132
0.818000,pre_motion,0.000000,2.219772
0.819000,pre_motion,0.000000,1.934412
0.820000,pre_motion,0.000000,1.649052
0.821000,pre_motion,0.000000,1.363691
0.822000,pre_motion,0.000000,1.078331
0.823000,pre_motion,0.000000,0.792971
0.824000,pre_motion,0.000000,0.519817
0.825000,pre_motion,0.000000,0.340683
0.826000,pre_motion,0.000000,0.161549
0.827000,pre_motion,0.000000,-0.017585
0.828000,pre_motion,0.000000,-0.196719
0.829000,pre_motion,0.000000,-0.375853
0.830000,pre_motion,0.000000,-0.554987
0.831000,pre_motion,0.000000,-0.734121
0.832000,pre_motion,0.000000,-0.742189
0.833000,pre_motion,0.000000,-0.613834
0.834000,pre_motion,0.000000,-0.485480
0.835000,pre_motion,0.000000,-0.357125
0.836000,pre_motion,0.000000,-0.228770
0.837000,pre_motion,0.000000,-0.100415
0.838000,pre_motion,0.000000,0.027940
0.839000,pre_motion,0.000000,0.156294
0.840000,pre_motion,0.000000,-0.004054
0.841000,pre_motion,0.000000,-0.165052
0.842000,pre_motion,0.000000,-0.326051
0.843000,pre_motion,0.000000,-0.487050
0.844000,pre_motion,0.000000,-0.648048
0.845000,pre_motion,0.000000,-0.809047
0.846000,pre_motion,0.000000,-0.970046
0.847000,pre_motion,0.000000,-1.031938
0.848000,pre_motion,0.000000,-0.967270
0.849000,pre_motion,0.000000,-0.902603
0.850000,pre_motion,0.000000,-0.837936
0.851000,pre_motion,0.000000,-0.773268
0.852000,pre_motion,0.000000,-0.708601
0.853000,pre_motion,0.000000,-0.643934
0.854000,pre_motion,0.000000,-0.579266
0.855000,pre_motion,0.000000,-0.412968
0.856000,pre_motion,0.000000,-0.232888
0.857000,pre_motion,0.000000,-0.052808
0.858000,pre_motion,0.000000,0.127272
0.859000,pre_motion,0.000000,0.307352
0.860000,pre_motion,0.000000,0.487431
0.861000,pre_motion,0.000000,0.667511
0.862000,pre_motion,0.000000,0.801513
0.863000,pre_motion,0.000000,0.838501
0.864000,pre_motion,0.000000,0.875489
0.865000,pre_motion,0.000000,0.912477
0.866000,pre_motion,0.000000,0.949465
0.867000,pre_motion,0.000000,0.986453
0.868000,pre_motion,0.000000,1.023441
0.869000,pre_motion,0.000000,1.060428
0.870000,pre_motion,0.000000,1.062000
0.871000,pre_motion,0.000000,1.052598
0.872000,pre_motion,0.000000,1.043196
0.873000,pre_motion,0.000000,1.033793
0.874000,pre_motion,0.000000,1.024391
0.875000,pre_motion,0.000000,1.014989
0.876000,pre_motion,0.000000,1.005586
0.877000,pre_motion,0.000000,0.965394
0.878000,pre_motion,0.000000,0.805694
0.879000,pre_motion,0.000000,0.645993
0.880000,pre_motion,0.000000,0.486293
0.881000,pre_motion,0.000000,0.326592
0.882000,pre_motion,0.000000,0.166892
0.883000,pre_motion,0.000000,0.007191
0.884000,pre_motion,0.000000,-0.152509
0.885000,pre_motion,0.000000,-0.176687
0.886000,pre_motion,0.000000,-0.126690
0.887000,pre_motion,0.000000,-0.076693
0.888000,pre_motion,0.000000,-0.026697
0.889000,pre_motion,0.000000,0.023300
0.890000,pre_motion,0.000000,0.073297
0.891000,pre_motion,0.000000,0.123294
0.892000,pre_motion,0.000000,0.170417
0.893000,pre_motion,0.000000,0.187656
0.894000,pre_motion,0.000000,0.204894
0.895000,pre_motion,0.000000,0.222132
0.896000,pre_motion,0.000000,0.239371
0.897000,pre_motion,0.000000,0.256609
0.898000,pre_motion,0.000000,0.273847
0.899000,pre_motion,0.000000,0.291086
0.900000,pre_motion,0.000000,0.228641
0.901000,pre_motion,0.000000,0.095286
0.902000,pre_motion,0.000000,-0.038070
0.903000,pre_motion,0.000000,-0.171426
0.904000,pre_motion,0.000000,-0.304782
0.905000,pre_motion,0.000000,-0.438137
0.906000,pre_motion,0.000000,-0.571493
0.907000,pre_motion,0.000000,-0.704849
0.908000,pre_motion,0.000000,-0.900817
0.909000,pre_motion,0.000000,-1.098686
0.910000,pre_motion,0.000000,-1.296555
0.911000,pre_motion,0.000000,-1.494424
0.912000,pre_motion,0.000000,-1.692293
0.913000,pre_motion,0.000000,-1.890162
0.914000,pre_motion,0.000000,-2.088031
0.915000,pre_motion,0.000000,-2.122913
0.916000,pre_motion,0.000000,-1.925147
0.917000,pre_motion,0.000000,-1.727382
0.918000,pre_motion,0.000000,-1.529616
0.919000,pre_motion,0.000000,-1.331851
0.920000,pre_motion,0.000000,-1.134085
0.921000,pre_motion,0.000000,-0.936320
0.922000,pre_motion,0.000000,-0.738554
0.923000,pre_motion,0.000000,-0.616018
0.924000,pre_motion,0.000000,-0.506406
0.925000,pre_motion,0.000000,-0.396794
0.926000,pre_motion,0.000000,-0.287182
0.927000,pre_motion,0.000000,-0.177570
0.928000,pre_motion,0.000000,-0.067958
0.929000,pre_motion,0.000000,0.041654
0.930000,pre_motion,0.000000,0.128408
0.931000,pre_motion,0.000000,0.160481
0.932000,pre_motion,0.000000,0.192555
0.933000,pre_motion,0.000000,0.224629
0.934000,pre_motion,0.000000,0.256703
0.935000,pre_motion,0.000000,0.288776
0.936000,pre_motion,0.000000,0.320850
0.937000,pre_motion,0.000000,0.352924
0.938000,pre_motion,0.000000,0.204217
0.939000,pre_motion,0.000000,-0.009260
0.940000,pre_motion,0.000000,-0.222736
0.941000,pre_motion,0.000000,-0.436213
0.942000,pre_motion,0.000000,-0.649690
0.943000,pre_motion,0.000000,-0.863166
0.944000,pre_motion,0.000000,-1.076643
0.945000,pre_motion,0.000000,-1.228602
0.946000,pre_motion,0.000000,-1.095791
0.947000,pre_motion,0.000000,-0.962980
0.948000,pre_motion,0.000000,-0.830169
0.949000,pre_motion,0.000000,-0.697358
0.950000,pre_motion,0.000000,-0.564548
0.951000,pre_motion,0.000000,-0.431737
0.952000,pre_motion,0.000000,-0.298926
0.953000,pre_motion,0.000000,-0.350171
0.954000,pre_motion,0.000000,-0.514671
0.955000,pre_motion,0.000000,-0.679171
0.956000,pre_motion,0.000000,-0.843671
0.957000,pre_motion,0.000000,-1.008172
0.958000,pre_motion,0.000000,-1.172672
0.959000,pre_motion,0.000000,-1.337172
0.960000,pre_motion,0.000000,-1.480659
0.961000,pre_motion,0.000000,-1.297787
0.962000,pre_motion,0.000000,-1.114915
0.963000,pre_motion,0.000000,-0.932042
0.964000,pre_motion,0.000000,-0.749170
0.965000,pre_motion,0.000000,-0.566298
0.966000,pre_motion,0.000000,-0.383426
0.967000,pre_motion,0.000000,-0.200554
0.968000,pre_motion,0.000000,-0.296903
0.969000,pre_motion,0.000000,-0.670348
0.970000,pre_motion,0.000000,-1.043793
0.971000,pre_motion,0.000000,-1.417238
0.972000,pre_motion,0.000000,-1.790682
0.973000,pre_motion,0.000000,-2.164127
0.974000,pre_motion,0.000000,-2.537572
0.975000,pre_motion,0.000000,-2.911016
0.976000,pre_motion,0.000000,-2.785081
0.977000,pre_motion,0.000000,-2.629148
0.978000,pre_motion,0.000000,-2.473214
0.979000,pre_motion,0.000000,-2.317281
0.980000,pre_motion,0.000000,-2.161347
0.981000,pre_motion,0.000000,-2.005414
0.982000,pre_motion,0.000000,-1.849481
0.983000,pre_motion,0.000000,-1.677989
0.984000,pre_motion,0.000000,-1.481618
0.985000,pre_motion,0.000000,-1.285247
0.986000,pre_motion,0.000000,-1.088876
0.987000,pre_motion,0.000000,-0.892506
0.988000,pre_motion,0.000000,-0.696135
0.989000,pre_motion,0.000000,-0.499764
0.990000,pre_motion,0.000000,-0.303393
0.991000,pre_motion,0.000000,-0.161617
0.992000,pre_motion,0.000000,-0.031327
0.993000,pre_motion,0.000000,0.098962
0.994000,pre_motion,0.000000,0.229252
0.995000,pre_motion,0.000000,0.359542
0.996000,pre_motion,0.000000,0.489832
0.997000,pre_motion,0.000000,0.620121
0.998000,pre_motion,0.000000,0.730691
0.999000,pre_motion,0.000000,0.787285
1.000000,pre_motion,0.000000,0.843879
1.001000,pre_motion,0.000000,0.900474
1.002000,pre_motion,0.000000,0.957068
1.003000,pre_motion,0.000000,1.013662
1.004000,pre_motion,0.000000,1.070256
1.005000,pre_motion,0.000000,1.126851
1.006000,pre_motion,0.000000,1.089968
1.007000,pre_motion,0.000000,1.014721
1.008000,pre_motion,0.000000,0.939474
1.009000,pre_motion,0.000000,0.864228
1.010000,pre_motion,0.000000,0.788981
1.011000,pre_motion,0.000000,0.713735
1.012000,pre_motion,0.000000,0.638488
1.013000,pre_motion,0.000000,0.558552
1.014000,pre_motion,0.000000,0.452130
1.015000,pre_motion,0.000000,0.345707
1.016000,pre_motion,0.000000,0.239285
1.017000,pre_motion,0.000000,0.132863
1.018000,pre_motion,0.000000,0.026441
1.019000,pre_motion,0.000000,-0.079981
1.020000,pre_motion,0.000000,-0.186403
1.021000,pre_motion,0.000000,-0.291979
1.022000,pre_motion,0.000000,-0.396972
1.023000,pre_motion,0.000000,-0.501964
1.024000,pre_motion,0.000000,-0.606957
1.025000,pre_motion,0.000000,-0.711949
1.026000,pre_motion,0.000000,-0.816942
1.027000,pre_motion,0.000000,-0.921934
1.028000,pre_motion,0.000000,-1.026429
1.029000,pre_motion,0.000000,-1.116476
1.030000,pre_motion,0.000000,-1.206522
1.031000,pre_motion,0.000000,-1.296569
1.032000,pre_motion,0.000000,-1.386615
1.033000,pre_motion,0.000000,-1.476662
1.034000,pre_motion,0.000000,-1.566708
1.035000,pre_motion,0.000000,-1.656755
1.036000,pre_motion,0.000000,-1.740903
1.037000,pre_motion,0.000000,-1.818522
1.038000,pre_motion,0.000000,-1.896142
1.039000,pre_motion,0.000000,-1.973762
1.040000,pre_motion,0.000000,-2.051382
1.041000,pre_motion,0.000000,-2.129002
1.042000,pre_motion,0.000000,-2.206622
1.043000,pre_motion,0.000000,-2.284242
1.044000,pre_motion,0.000000,-2.240027
1.045000,pre_motion,0.000000,-2.184657
1.046000,pre_motion,0.000000,-2.129288
1.047000,pre_motion,0.000000,-2.073918
1.048000,pre_motion,0.000000,-2.018548
1.049000,pre_motion,0.000000,-1.963179
1.050000,pre_motion,0.000000,-1.907809
1.051000,pre_motion,0.000000,-1.854936
1.052000,pre_motion,0.000000,-1.806548
1.053000,pre_motion,0.000000,-1.758161
1.054000,pre_motion,0.000000,-1.709773
1.055000,pre_motion,0.000000,-1.661385
1.056000,pre_motion,0.000000,-1.612998
1.057000,pre_motion,0.000000,-1.564610
1.058000,pre_motion,0.000000,-1.516223
1.059000,pre_motion,0.000000,-1.452241
1.060000,pre_motion,0.000000,-1.384336
1.061000,pre_motion,0.000000,-1.316431
1.062000,pre_motion,0.000000,-1.248526
1.063000,pre_motion,0.000000,-1.180621
1.064000,pre_motion,0.000000,-1.112716
1.065000,pre_motion,0.000000,-1.044811
1.066000,pre_motion,0.000000,-0.976906
1.067000,pre_motion,0.000000,-0.909001
1.068000,pre_motion,0.000000,-0.841096
1.069000,pre_motion,0.000000,-0.773191
1.070000,pre_motion,0.000000,-0.705286
1.071000,pre_motion,0.000000,-0.637381
1.072000,pre_motion,0.000000,-0.569476
1.073000,pre_motion,0.000000,-0.501571
1.074000,pre_motion,0.000000,-0.408900
1.075000,pre_motion,0.000000,-0.304672
1.076000,pre_motion,0.000000,-0.200443
1.077000,pre_motion,0.000000,-0.096215
1.078000,pre_motion,0.000000,0.008013
1.079000,pre_motion,0.000000,0.112242
1.080000,pre_motion,0.000000,0.216470
1.081000,pre_motion,0.000000,0.295843
1.082000,pre_motion,0.000000,0.198366
1.083000,pre_motion,0.000000,0.100890
1.084000,pre_motion,0.000000,0.003414
1.085000,pre_motion,0.000000,-0.094062
1.086000,pre_motion,0.000000,-0.191538
1.087000,pre_motion,0.000000,-0.289014
1.088000,pre_motion,0.000000,-0.386490
1.089000,pre_motion,0.000000,-0.545631
1.090000,pre_motion,0.000000,-0.752315
1.091000,pre_motion,0.000000,-0.958999
1.092000,pre_motion,0.000000,-1.165683
1.093000,pre_motion,0.000000,-1.372367
1.094000,pre_motion,0.000000,-1.579051
1.095000,pre_motion,0.000000,-1.785735
1.096000,pre_motion,0.000000,-1.991829
1.097000,pre_motion,0.000000,-2.101407
1.098000,pre_motion,0.000000,-2.210984
1.099000,pre_motion,0.000000,-2.320562
1.100000,pre_motion,0.000000,-2.430140
1.101000,pre_motion,0.000000,-2.539717
1.102000,pre_motion,0.000000,-2.649295
1.103000,pre_motion,0.000000,-2.758873
1.104000,pre_motion,0.000000,-2.823598
1.105000,pre_motion,0.000000,-2.832947
1.106000,pre_motion,0.000000,-2.842295
1.107000,pre_motion,0.000000,-2.851643
1.108000,pre_motion,0.000000,-2.860991
1.109000,pre_motion,0.000000,-2.870340
1.110000,pre_motion,0.000000,-2.879688
1.111000,pre_motion,0.000000,-2.889036
1.112000,pre_motion,0.000000,-2.763180
1.113000,pre_motion,0.000000,-2.620427
1.114000,pre_motion,0.000000,-2.477674
1.115000,pre_motion,0.000000,-2.334922
1.116000,pre_motion,0.000000,-2.192169
1.117000,pre_motion,0.000000,-2.049416
1.118000,pre_motion,0.000000,-1.906663
1.119000,pre_motion,0.000000,-1.731229
1.120000,pre_motion,0.000000,-1.489540
1.121000,pre_motion,0.000000,-1.247851
1.122000,pre_motion,0.000000,-1.006162
1.123000,pre_motion,0.000000,-0.764474
1.124000,pre_motion,0.000000,-0.522785
1.125000,pre_motion,0.000000,-0.281096
1.126000,pre_motion,0.000000,-0.039408
1.127000,pre_motion,0.000000,-0.237172
1.128000,pre_motion,0.000000,-0.564901
1.129000,pre_motion,0.000000,-0.892631
1.130000,pre_motion,0.000000,-1.220361
1.131000,pre_motion,0.000000,-1.548091
1.132000,pre_motion,0.000000,-1.875820
1.133000,pre_motion,0.000000,-2.203550
1.134000,pre_motion,0.000000,-2.413386
1.135000,pre_motion,0.000000,-2.188086
1.136000,pre_motion,0.000000,-1.962785
1.137000,pre_motion,0.000000,-1.737484
