t_s,phase,nominal_along_mm,e_vib_um
0.653000,pre_motion,0.000000,0.037726
0.654000,pre_motion,0.000000,0.193295
0.655000,pre_motion,0.000000,0.348864
0.656000,pre_motion,0.000000,0.504433
0.657000,pre_motion,0.000000,0.660002
0.658000,pre_motion,0.000000,0.706827
0.659000,pre_motion,0.000000,0.592989
0.660000,pre_motion,0.000000,0.479152
0.661000,pre_motion,0.000000,0.365315
0.662000,pre_motion,0.000000,0.251477
0.663000,pre_motion,0.000000,0.137640
0.664000,pre_motion,0.000000,0.023803
0.665000,pre_motion,0.000000,-0.090034
0.666000,pre_motion,0.000000,-0.018635
0.667000,pre_motion,0.000000,0.086725
0.668000,pre_motion,0.000000,0.192086
0.669000,pre_motion,0.000000,0.297447
0.670000,pre_motion,0.000000,0.402807
0.671000,pre_motion,0.000000,0.508168
0.672000,pre_motion,0.000000,0.613529
0.673000,pre_motion,0.000000,0.611401
0.674000,pre_motion,0.000000,0.341564
0.675000,pre_motion,0.000000,0.071727
0.676000,pre_motion,0.000000,-0.198110
0.677000,pre_motion,0.000000,-0.467948
0.678000,pre_motion,0.000000,-0.737785
0.679000,pre_motion,0.000000,-1.007622
0.680000,pre_motion,0.000000,-1.277459
0.681000,pre_motion,0.000000,-1.402111
0.682000,pre_motion,0.000000,-1.472494
0.683000,pre_motion,0.000000,-1.542877
0.684000,pre_motion,0.000000,-1.613259
0.685000,pre_motion,0.000000,-1.683642
0.686000,pre_motion,0.000000,-1.754024
0.687000,pre_motion,0.000000,-1.824407
0.688000,pre_motion,0.000000,-1.874072
0.689000,pre_motion,0.000000,-1.822102
0.690000,pre_motion,0.000000,-1.770133
0.691000,pre_motion,0.000000,-1.718163
0.692000,pre_motion,0.000000,-1.666194
0.693000,pre_motion,0.000000,-1.614224
0.694000,pre_motion,0.000000,-1.562255
0.695000,pre_motion,0.000000,-1.510285
0.696000,pre_motion,0.000000,-1.529024
0.697000,pre_motion,0.000000,-1.592828
0.698000,pre_motion,0.000000,-1.656632
0.699000,pre_motion,0.000000,-1.720437
0.700000,pre_motion,0.000000,-1.784241
0.701000,pre_motion,0.000000,-1.848045
0.702000,pre_motion,0.000000,-1.911849
0.703000,pre_motion,0.000000,-1.968336
0.704000,pre_motion,0.000000,-1.891890
0.705000,pre_motion,0.000000,-1.815444
0.706000,pre_motion,0.000000,-1.738998
0.707000,pre_motion,0.000000,-1.662552
0.708000,pre_motion,0.000000,-1.586106
0.709000,pre_motion,0.000000,-1.509660
0.710000,pre_motion,0.000000,-1.433214
0.711000,pre_motion,0.000000,-1.451538
0.712000,pre_motion,0.000000,-1.567093
0.713000,pre_motion,0.000000,-1.682648
0.714000,pre_motion,0.000000,-1.798203
0.715000,pre_motion,0.000000,-1.913757
0.716000,pre_motion,0.000000,-2.029312
0.717000,pre_motion,0.000000,-2.144867
0.718000,pre_motion,0.000000,-2.260422
0.719000,pre_motion,0.000000,-2.045328
0.720000,pre_motion,0.000000,-1.807252
0.721000,pre_motion,0.000000,-1.569176
0.722000,pre_motion,0.000000,-1.331100
0.723000,pre_motion,0.000000,-1.093024
0.724000,pre_motion,0.000000,-0.854949
0.725000,pre_motion,0.000000,-0.616873
0.726000,pre_motion,0.000000,-0.489256
0.727000,pre_motion,0.000000,-0.544615
0.728000,pre_motion,0.000000,-0.599975
0.729000,pre_motion,0.000000,-0.655334
0.730000,pre_motion,0.000000,-0.710693
0.731000,pre_motion,0.000000,-0.766053
0.732000,pre_motion,0.000000,-0.821412
0.733000,pre_motion,0.000000,-0.876771
0.734000,pre_motion,0.000000,-0.863089
0.735000,pre_motion,0.000000,-0.834031
0.736000,pre_motion,0.000000,-0.804973
0.737000,pre_motion,0.000000,-0.775914
0.738000,pre_motion,0.000000,-0.746856
0.739000,pre_motion,0.000000,-0.717798
0.740000,pre_motion,0.000000,-0.688739
0.741000,pre_motion,0.000000,-0.669556
0.742000,pre_motion,0.000000,-0.678583
0.743000,pre_motion,0.000000,-0.687610
0.744000,pre_motion,0.000000,-0.696638
0.745000,pre_motion,0.000000,-0.705665
0.746000,pre_motion,0.000000,-0.714692
0.747000,pre_motion,0.000000,-0.723719
0.748000,pre_motion,0.000000,-0.732747
0.749000,pre_motion,0.000000,-0.741774
0.750000,pre_motion,0.000000,-0.750801
0.751000,pre_motion,0.000000,-0.759829
0.752000,pre_motion,0.000000,-0.768856
0.753000,pre_motion,0.000000,-0.777883
0.754000,pre_motion,0.000000,-0.786910
0.755000,pre_motion,0.000000,-0.795938
0.756000,pre_motion,0.000000,-0.794768
0.757000,pre_motion,0.000000,-0.732049
0.758000,pre_motion,0.000000,-0.669330
0.759000,pre_motion,0.000000,-0.606611
0.760000,pre_motion,0.000000,-0.543892
0.761000,pre_motion,0.000000,-0.481173
0.762000,pre_motion,0.000000,-0.418453
0.763000,pre_motion,0.000000,-0.355734
0.764000,pre_motion,0.000000,-0.304464
0.765000,pre_motion,0.000000,-0.261366
0.766000,pre_motion,0.000000,-0.218267
0.767000,pre_motion,0.000000,-0.175169
0.768000,pre_motion,0.000000,-0.132070
0.769000,pre_motion,0.000000,-0.088971
0.770000,pre_motion,0.000000,-0.045873
0.771000,pre_motion,0.000000,0.000000
0.772000,pre_motion,0.000000,0.154245
0.773000,pre_motion,0.000000,0.308490
0.774000,pre_motion,0.000000,0.462735
0.775000,pre_motion,0.000000,0.616981
0.776000,pre_motion,0.000000,0.771226
0.777000,pre_motion,0.000000,0.925471
0.778000,pre_motion,0.000000,1.079716
0.779000,pre_motion,0.000000,1.175541
0.780000,pre_motion,0.000000,1.204525
0.781000,pre_motion,0.000000,1.233508
0.782000,pre_motion,0.000000,1.262491
0.783000,pre_motion,0.000000,1.291475
0.784000,pre_motion,0.000000,1.320458
0.785000,pre_motion,0.000000,1.349442
0.786000,pre_motion,0.000000,1.378425
0.787000,pre_motion,0.000000,1.457851
0.788000,pre_motion,0.000000,1.542400
0.789000,pre_motion,0.000000,1.626949
0.790000,pre_motion,0.000000,1.711497
0.791000,pre_motion,0.000000,1.796046
0.792000,pre_motion,0.000000,1.880595
0.793000,pre_motion,0.000000,1.965144
0.794000,pre_motion,0.000000,2.006688
0.795000,pre_motion,0.000000,1.968092
0.796000,pre_motion,0.000000,1.929497
0.797000,pre_motion,0.000000,1.890901
0.798000,pre_motion,0.000000,1.852306
0.799000,pre_motion,0.000000,1.813710
0.800000,pre_motion,0.000000,1.775115
0.801000,pre_motion,0.000000,1.736519
0.802000,pre_motion,0.000000,1.849296
0.803000,pre_motion,0.000000,2.002155
0.804000,pre_motion,0.000000,2.155014
0.805000,pre_motion,0.000000,2.307873
0.806000,pre_motion,0.000000,2.460732
0.807000,pre_motion,0.000000,2.613591
0.808000,pre_motion,0.000000,2.766450
0.809000,pre_motion,0.000000,2.879447
0.810000,pre_motion,0.000000,2.860536
0.811000,pre_motion,0.000000,2.841625
0.812000,pre_motion,0.000000,2.822714
0.813000,pre_motion,0.000000,2.803803
0.814000,pre_motion,0.000000,2.784892
0.815000,pre_motion,0.000000,2.765981
0.816000,pre_motion,0.000000,2.747070
0.817000,pre_motion,0.000000,2.548708
0.818000,pre_motion,0.000000,2.263348
0.819000,pre_motion,0.000000,1.977988
0.820000,pre_motion,0.000000,1.692628
0.821000,pre_motion,0.000000,1.407268
0.822000,pre_motion,0.000000,1.121908
0.823000,pre_motion,0.000000,0.836547
0.824000,pre_motion,0.000000,0.563394
0.825000,pre_motion,0.000000,0.384260
0.826000,pre_motion,0.000000,0.205126
0.827000,pre_motion,0.000000,0.025992
0.828000,pre_motion,0.000000,-0.153142
0.829000,pre_motion,0.000000,-0.332276
0.830000,pre_motion,0.000000,-0.511410
0.831000,pre_motion,0.000000,-0.690544
0.832000,pre_motion,0.000000,-0.698613
0.833000,pre_motion,0.000000,-0.570258
0.834000,pre_motion,0.000000,-0.441903
0.835000,pre_motion,0.000000,-0.313548
0.836000,pre_motion,0.000000,-0.185194
0.837000,pre_motion,0.000000,-0.056839
0.838000,pre_motion,0.000000,0.071516
0.839000,pre_motion,0.000000,0.199871
0.840000,pre_motion,0.000000,0.039523
0.841000,pre_motion,0.000000,-0.121476
0.842000,pre_motion,0.000000,-0.282475
0.843000,pre_motion,0.000000,-0.443473
0.844000,pre_motion,0.000000,-0.604472
0.845000,pre_motion,0.000000,-0.765471
0.846000,pre_motion,0.000000,-0.926469
0.847000,pre_motion,0.000000,-0.988362
0.848000,pre_motion,0.000000,-0.923694
0.849000,pre_motion,0.000000,-0.859027
0.850000,pre_motion,0.000000,-0.794360
0.851000,pre_motion,0.000000,-0.729692
0.852000,pre_motion,0.000000,-0.665025
0.853000,pre_motion,0.000000,-0.600358
0.854000,pre_motion,0.000000,-0.535690
0.855000,pre_motion,0.000000,-0.369391
0.856000,pre_motion,0.000000,-0.189312
0.857000,pre_motion,0.000000,-0.009232
0.858000,pre_motion,0.000000,0.170848
0.859000,pre_motion,0.000000,0.350928
0.860000,pre_motion,0.000000,0.531008
0.861000,pre_motion,0.000000,0.711088
0.862000,pre_motion,0.000000,0.845090
0.863000,pre_motion,0.000000,0.882077
0.864000,pre_motion,0.000000,0.919065
0.865000,pre_motion,0.000000,0.956053
0.866000,pre_motion,0.000000,0.993041
0.867000,pre_motion,0.000000,1.030029
0.868000,pre_motion,0.000000,1.067017
0.869000,pre_motion,0.000000,1.104005
0.870000,pre_motion,0.000000,1.105577
0.871000,pre_motion,0.000000,1.096174
0.872000,pre_motion,0.000000,1.086772
0.873000,pre_motion,0.000000,1.077370
0.874000,pre_motion,0.000000,1.067967
0.875000,pre_motion,0.000000,1.058565
0.876000,pre_motion,0.000000,1.049163
0.877000,pre_motion,0.000000,1.008970
0.878000,pre_motion,0.000000,0.849270
0.879000,pre_motion,0.000000,0.689570
0.880000,pre_motion,0.000000,0.529869
0.881000,pre_motion,0.000000,0.370169
0.882000,pre_motion,0.000000,0.210468
0.883000,pre_motion,0.000000,0.050768
0.884000,pre_motion,0.000000,-0.108933
0.885000,pre_motion,0.000000,-0.133110
0.886000,pre_motion,0.000000,-0.083114
0.887000,pre_motion,0.000000,-0.033117
0.888000,pre_motion,0.000000,0.016880
0.889000,pre_motion,0.000000,0.066876
0.890000,pre_motion,0.000000,0.116873
0.891000,pre_motion,0.000000,0.166870
0.892000,pre_motion,0.000000,0.213994
0.893000,pre_motion,0.000000,0.231232
0.894000,pre_motion,0.000000,0.248470
0.895000,pre_motion,0.000000,0.265709
0.896000,pre_motion,0.000000,0.282947
0.897000,pre_motion,0.000000,0.300185
0.898000,pre_motion,0.000000,0.317424
0.899000,pre_motion,0.000000,0.334662
0.900000,pre_motion,0.000000,0.272218
0.901000,pre_motion,0.000000,0.138862
0.902000,pre_motion,0.000000,0.005506
0.903000,pre_motion,0.000000,-0.127850
0.904000,pre_motion,0.000000,-0.261205
0.905000,pre_motion,0.000000,-0.394561
0.906000,pre_motion,0.000000,-0.527917
0.907000,pre_motion,0.000000,-0.661273
0.908000,pre_motion,0.000000,-0.857241
0.909000,pre_motion,0.000000,-1.055110
0.910000,pre_motion,0.000000,-1.252979
0.911000,pre_motion,0.000000,-1.450848
0.912000,pre_motion,0.000000,-1.648717
0.913000,pre_motion,0.000000,-1.846586
0.914000,pre_motion,0.000000,-2.044454
0.915000,pre_motion,0.000000,-2.079336
0.916000,pre_motion,0.000000,-1.881571
0.917000,pre_motion,0.000000,-1.683805
0.918000,pre_motion,0.000000,-1.486040
0.919000,pre_motion,0.000000,-1.288275
0.920000,pre_motion,0.000000,-1.090509
0.921000,pre_motion,0.000000,-0.892744
0.922000,pre_motion,0.000000,-0.694978
0.923000,pre_motion,0.000000,-0.572442
0.924000,pre_motion,0.000000,-0.462830
0.925000,pre_motion,0.000000,-0.353217
0.926000,pre_motion,0.000000,-0.243605
0.927000,pre_motion,0.000000,-0.133993
0.928000,pre_motion,0.000000,-0.024381
0.929000,pre_motion,0.000000,0.085231
0.930000,pre_motion,0.000000,0.171984
0.931000,pre_motion,0.000000,0.204058
0.932000,pre_motion,0.000000,0.236131
0.933000,pre_motion,0.000000,0.268205
0.934000,pre_motion,0.000000,0.300279
0.935000,pre_motion,0.000000,0.332352
0.936000,pre_motion,0.000000,0.364426
0.937000,pre_motion,0.000000,0.396500
0.938000,pre_motion,0.000000,0.247793
0.939000,pre_motion,0.000000,0.034316
0.940000,pre_motion,0.000000,-0.179160
0.941000,pre_motion,0.000000,-0.392637
0.942000,pre_motion,0.000000,-0.606113
0.943000,pre_motion,0.000000,-0.819590
0.944000,pre_motion,0.000000,-1.033066
0.945000,pre_motion,0.000000,-1.185025
0.946000,pre_motion,0.000000,-1.052215
0.947000,pre_motion,0.000000,-0.919404
0.948000,pre_motion,0.000000,-0.786593
0.949000,pre_motion,0.000000,-0.653782
0.950000,pre_motion,0.000000,-0.520971
0.951000,pre_motion,0.000000,-0.388160
0.952000,pre_motion,0.000000,-0.255350
0.953000,pre_motion,0.000000,-0.306595
0.954000,pre_motion,0.000000,-0.471095
0.955000,pre_motion,0.000000,-0.635595
0.956000,pre_motion,0.000000,-0.800095
0.957000,pre_motion,0.000000,-0.964595
0.958000,pre_motion,0.000000,-1.129095
0.959000,pre_motion,0.000000,-1.293595
0.960000,pre_motion,0.000000,-1.437083
0.961000,pre_motion,0.000000,-1.254211
0.962000,pre_motion,0.000000,-1.071338
0.963000,pre_motion,0.000000,-0.888466
0.964000,pre_motion,0.000000,-0.705594
0.965000,pre_motion,0.000000,-0.522722
0.966000,pre_motion,0.000000,-0.339850
0.967000,pre_motion,0.000000,-0.156977
0.968000,pre_motion,0.000000,-0.253327
0.969000,pre_motion,0.000000,-0.626772
0.970000,pre_motion,0.000000,-1.000217
0.971000,pre_motion,0.000000,-1.373661
0.972000,pre_motion,0.000000,-1.747106
0.973000,pre_motion,0.000000,-2.120551
0.974000,pre_motion,0.000000,-2.493995
0.975000,pre_motion,0.000000,-2.867440
0.976000,pre_motion,0.000000,-2.741505
0.977000,pre_motion,0.000000,-2.585571
0.978000,pre_motion,0.000000,-2.429638
0.979000,pre_motion,0.000000,-2.273705
0.980000,pre_motion,0.000000,-2.117771
0.981000,pre_motion,0.000000,-1.961838
0.982000,pre_motion,0.000000,-1.805904
0.983000,pre_motion,0.000000,-1.634412
0.984000,pre_motion,0.000000,-1.438042
0.985000,pre_motion,0.000000,-1.241671
0.986000,pre_motion,0.000000,-1.045300
0.987000,pre_motion,0.000000,-0.848929
0.988000,pre_motion,0.000000,-0.652559
0.989000,pre_motion,0.000000,-0.456188
0.990000,pre_motion,0.000000,-0.259817
0.991000,pre_motion,0.000000,-0.118041
0.992000,pre_motion,0.000000,0.012249
0.993000,pre_motion,0.000000,0.142539
0.994000,pre_motion,0.000000,0.272828
0.995000,pre_motion,0.000000,0.403118
0.996000,pre_motion,0.000000,0.533408
0.997000,pre_motion,0.000000,0.663698
0.998000,pre_motion,0.000000,0.774267
0.999000,pre_motion,0.000000,0.830861
1.000000,pre_motion,0.000000,0.887455
1.001000,pre_motion,0.000000,0.944050
1.002000,pre_motion,0.000000,1.000644
1.003000,pre_motion,0.000000,1.057238
1.004000,pre_motion,0.000000,1.113833
1.005000,pre_motion,0.000000,1.170427
1.006000,pre_motion,0.000000,1.133544
1.007000,pre_motion,0.000000,1.058297
1.008000,pre_motion,0.000000,0.983051
1.009000,pre_motion,0.000000,0.907804
1.010000,pre_motion,0.000000,0.832558
1.011000,pre_motion,0.000000,0.757311
1.012000,pre_motion,0.000000,0.682065
1.013000,pre_motion,0.000000,0.602128
1.014000,pre_motion,0.000000,0.495706
1.015000,pre_motion,0.000000,0.389284
1.016000,pre_motion,0.000000,0.282862
1.017000,pre_motion,0.000000,0.176439
1.018000,pre_motion,0.000000,0.070017
1.019000,pre_motion,0.000000,-0.036405
1.020000,pre_motion,0.000000,-0.142827
1.021000,pre_motion,0.000000,-0.248403
1.022000,pre_motion,0.000000,-0.353395
1.023000,pre_motion,0.000000,-0.458388
1.024000,pre_motion,0.000000,-0.563380
1.025000,pre_motion,0.000000,-0.668373
1.026000,pre_motion,0.000000,-0.773365
1.027000,pre_motion,0.000000,-0.878358
1.028000,pre_motion,0.000000,-0.982853
1.029000,pre_motion,0.000000,-1.072899
1.030000,pre_motion,0.000000,-1.162946
1.031000,pre_motion,0.000000,-1.252993
1.032000,pre_motion,0.000000,-1.343039
1.033000,pre_motion,0.000000,-1.433086
1.034000,pre_motion,0.000000,-1.523132
1.035000,pre_motion,0.000000,-1.613179
1.036000,pre_motion,0.000000,-1.697326
1.037000,pre_motion,0.000000,-1.774946
1.038000,pre_motion,0.000000,-1.852566
1.039000,pre_motion,0.000000,-1.930186
1.040000,pre_motion,0.000000,-2.007806
1.041000,pre_motion,0.000000,-2.085426
1.042000,pre_motion,0.000000,-2.163046
1.043000,pre_motion,0.000000,-2.240665
1.044000,pre_motion,0.000000,-2.196450
1.045000,pre_motion,0.000000,-2.141081
1.046000,pre_motion,0.000000,-2.085711
1.047000,pre_motion,0.000000,-2.030342
1.048000,pre_motion,0.000000,-1.974972
1.049000,pre_motion,0.000000,-1.919602
1.050000,pre_motion,0.000000,-1.864233
1.051000,pre_motion,0.000000,-1.811360
1.052000,pre_motion,0.000000,-1.762972
1.053000,pre_motion,0.000000,-1.714584
1.054000,pre_motion,0.000000,-1.666197
1.055000,pre_motion,0.000000,-1.617809
1.056000,pre_motion,0.000000,-1.569422
1.057000,pre_motion,0.000000,-1.521034
1.058000,pre_motion,0.000000,-1.472646
1.059000,pre_motion,0.000000,-1.408665
1.060000,pre_motion,0.000000,-1.340760
1.061000,pre_motion,0.000000,-1.272855
1.062000,pre_motion,0.000000,-1.204950
1.063000,pre_motion,0.000000,-1.137045
1.064000,pre_motion,0.000000,-1.069140
1.065000,pre_motion,0.000000,-1.001235
1.066000,pre_motion,0.000000,-0.933330
1.067000,pre_motion,0.000000,-0.865425
1.068000,pre_motion,0.000000,-0.797520
1.069000,pre_motion,0.000000,-0.729615
1.070000,pre_motion,0.000000,-0.661710
1.071000,pre_motion,0.000000,-0.593805
1.072000,pre_motion,0.000000,-0.525900
1.073000,pre_motion,0.000000,-0.457994
1.074000,pre_motion,0.000000,-0.365324
1.075000,pre_motion,0.000000,-0.261096
1.076000,pre_motion,0.000000,-0.156867
1.077000,pre_motion,0.000000,-0.052639
1.078000,pre_motion,0.000000,0.051590
1.079000,pre_motion,0.000000,0.155818
1.080000,pre_motion,0.000000,0.260046
1.081000,pre_motion,0.000000,0.339419
1.082000,pre_motion,0.000000,0.241943
1.083000,pre_motion,0.000000,0.144467
1.084000,pre_motion,0.000000,0.046990
1.085000,pre_motion,0.000000,-0.050486
1.086000,pre_motion,0.000000,-0.147962
1.087000,pre_motion,0.000000,-0.245438
1.088000,pre_motion,0.000000,-0.342914
1.089000,pre_motion,0.000000,-0.502055
1.090000,pre_motion,0.000000,-0.708739
1.091000,pre_motion,0.000000,-0.915423
1.092000,pre_motion,0.000000,-1.122107
1.093000,pre_motion,0.000000,-1.328791
1.094000,pre_motion,0.000000,-1.535475
1.095000,pre_motion,0.000000,-1.742159
1.096000,pre_motion,0.000000,-1.948253
1.097000,pre_motion,0.000000,-2.057831
1.098000,pre_motion,0.000000,-2.167408
1.099000,pre_motion,0.000000,-2.276986
1.100000,pre_motion,0.000000,-2.386563
1.101000,pre_motion,0.000000,-2.496141
1.102000,pre_motion,0.000000,-2.605719
1.103000,pre_motion,0.000000,-2.715296
1.104000,pre_motion,0.000000,-2.780022
1.105000,pre_motion,0.000000,-2.789370
1.106000,pre_motion,0.000000,-2.798719
1.107000,pre_motion,0.000000,-2.808067
1.108000,pre_motion,0.000000,-2.817415
1.109000,pre_motion,0.000000,-2.826763
1.110000,pre_motion,0.000000,-2.836112
1.111000,pre_motion,0.000000,-2.845460
1.112000,pre_motion,0.000000,-2.719604
1.113000,pre_motion,0.000000,-2.576851
1.114000,pre_motion,0.000000,-2.434098
1.115000,pre_motion,0.000000,-2.291345
1.116000,pre_motion,0.000000,-2.148593
1.117000,pre_motion,0.000000,-2.005840
1.118000,pre_motion,0.000000,-1.863087
1.119000,pre_motion,0.000000,-1.687652
1.120000,pre_motion,0.000000,-1.445964
1.121000,pre_motion,0.000000,-1.204275
1.122000,pre_motion,0.000000,-0.962586
1.123000,pre_motion,0.000000,-0.720897
1.124000,pre_motion,0.000000,-0.479209
1.125000,pre_motion,0.000000,-0.237520
1.126000,pre_motion,0.000000,0.004169
1.127000,pre_motion,0.000000,-0.193595
1.128000,pre_motion,0.000000,-0.521325
1.129000,pre_motion,0.000000,-0.849055
1.130000,pre_motion,0.000000,-1.176785
1.131000,pre_motion,0.000000,-1.504514
1.132000,pre_motion,0.000000,-1.832244
1.133000,pre_motion,0.000000,-2.159974
1.134000,pre_motion,0.000000,-2.369810
1.135000,pre_motion,0.000000,-2.144509
1.136000,pre_motion,0.000000,-1.919209
1.137000,pre_motion,0.000000,-1.693908
