#t_s,e_des_um
7.842000,-27.961683
7.843000,-28.767505
7.844000,-29.573327
7.845000,-30.092392
7.846000,-30.589298
7.847000,-31.086204
7.848000,-31.583110
7.849000,-32.080016
7.850000,-32.576922
7.851000,-33.073827
7.852000,-33.159761
7.853000,-32.544997
7.854000,-31.930233
7.855000,-31.315469
7.856000,-30.700705
7.857000,-30.085941
7.858000,-29.471178
7.859000,-28.856414
7.860000,-27.544397
7.861000,-26.070006
7.862000,-24.595615
7.863000,-23.121224
7.864000,-21.646833
7.865000,-20.172442
7.866000,-18.698051
7.867000,-17.534979
7.868000,-17.293380
7.869000,-17.051781
7.870000,-16.810182
7.871000,-16.568583
7.872000,-16.326984
7.873000,-16.085385
7.874000,-15.843786
7.875000,-16.005218
7.876000,-16.344395
7.877000,-16.683572
7.878000,-17.022749
7.879000,-17.361926
7.880000,-17.701103
7.881000,-18.040280
7.882000,-18.229868
7.883000,-17.464044
7.884000,-16.698220
7.885000,-15.932396
7.886000,-15.166572
7.887000,-14.400748
7.888000,-13.634924
7.889000,-12.869100
7.890000,-12.197890
7.891000,-11.596102
7.892000,-10.994313
7.893000,-10.392525
7.894000,-9.790736
7.895000,-9.188948
7.896000,-8.587159
7.897000,-8.007644
7.898000,-8.628580
7.899000,-9.249516
7.900000,-9.870452
7.901000,-10.491388
7.902000,-11.112324
7.903000,-11.733260
7.904000,-12.354196
7.905000,-12.797083
7.906000,-13.030650
7.907000,-13.264217
7.908000,-13.497784
7.909000,-13.731350
7.910000,-13.964917
7.911000,-14.198484
7.912000,-14.432051
7.913000,-13.354592
7.914000,-12.133176
7.915000,-10.911760
7.916000,-9.690343
7.917000,-8.468927
7.918000,-7.247510
7.919000,-6.026094
7.920000,-4.941514
7.921000,-4.119643
7.922000,-3.297772
7.923000,-2.475901
7.924000,-1.654030
7.925000,-0.832159
7.926000,-0.010288
7.927000,0.811583
7.928000,0.913452
7.929000,0.816837
7.930000,0.720223
7.931000,0.623608
7.932000,0.526993
7.933000,0.430378
7.934000,0.333763
7.935000,0.414523
7.936000,1.105115
7.937000,1.795706
7.938000,2.486297
7.939000,3.176889
7.940000,3.867480
7.941000,4.558071
7.942000,5.248662
7.943000,6.575049
7.944000,8.219224
7.945000,9.863399
7.946000,11.507573
7.947000,13.151748
7.948000,14.795923
7.949000,16.440097
7.950000,17.981785
7.951000,18.678448
7.952000,19.375111
7.953000,20.071774
7.954000,20.768437
7.955000,21.465100
7.956000,22.161763
7.957000,22.858426
7.958000,22.772253
7.959000,22.044505
7.960000,21.316757
7.961000,20.589009
7.962000,19.861260
7.963000,19.133512
7.964000,18.405764
7.965000,17.678016
7.966000,18.183794
7.967000,18.700765
7.968000,19.217737
7.969000,19.734709
7.970000,20.251680
7.971000,20.768652
7.972000,21.285488
7.973000,21.606897
7.974000,21.672043
7.975000,21.736400
7.976000,21.799825
7.977000,21.862173
7.978000,21.923302
7.979000,21.983074
7.980000,22.041349
7.981000,21.339319
7.982000,20.534485
7.983000,19.737999
7.984000,18.950952
7.985000,18.174420
7.986000,17.409457
7.987000,16.657096
7.988000,16.173116
7.989000,16.247683
7.990000,16.322707
7.991000,16.398055
7.992000,16.473595
7.993000,16.549197
7.994000,16.624733
7.995000,16.700074
7.996000,17.113260
7.997000,17.624362
7.998000,18.122601
7.999000,18.607348
8.000000,19.078004
8.001000,19.533998
8.002000,19.974787
8.003000,20.399860
8.004000,20.808734
8.005000,21.200961
8.006000,21.576123
8.007000,21.933837
8.008000,22.273752
8.009000,22.595552
8.010000,22.898959
8.011000,22.823877
8.012000,22.548284
8.013000,22.279794
8.014000,22.018580
8.015000,21.764799
8.016000,21.518592
8.017000,21.280088
8.018000,21.082417
8.019000,21.254894
8.020000,21.411961
8.021000,21.553649
8.022000,21.680018
8.023000,21.791159
8.024000,21.887193
8.025000,21.968270
8.026000,21.971711
8.027000,21.909831
8.028000,21.842390
8.029000,21.769559
8.030000,21.691525
8.031000,21.608486
8.032000,21.520648
8.033000,21.428230
8.034000,20.892347
8.035000,20.378351
8.036000,19.902827
8.037000,19.464999
8.038000,19.064016
8.039000,18.698953
8.040000,18.368818
8.041000,18.093519
8.042000,17.877306
8.043000,17.686510
8.044000,17.520112
8.045000,17.377043
8.046000,17.256188
8.047000,17.156384
8.048000,17.076425
8.049000,17.023525
8.050000,16.987888
8.051000,16.966619
8.052000,16.958462
8.053000,16.962129
8.054000,16.976304
8.055000,16.999645
8.056000,17.032258
8.057000,17.074089
8.058000,17.119718
8.059000,17.167845
8.060000,17.217158
8.061000,17.266333
8.062000,17.314038
8.063000,17.358933
8.064000,17.396806
8.065000,17.429912
8.066000,17.457817
8.067000,17.478697
8.068000,17.490729
8.069000,17.492095
8.070000,17.480982
8.071000,17.455589
8.072000,17.417714
8.073000,17.371163
8.074000,17.316119
8.075000,17.253235
8.076000,17.183054
8.077000,17.106127
8.078000,17.023009
8.079000,16.934257
8.080000,16.840489
8.081000,16.759631
8.082000,16.682094
8.083000,16.609436
8.084000,16.543203
8.085000,16.484919
8.086000,16.436090
8.087000,16.398197
8.088000,16.346146
8.089000,16.264679
8.090000,16.183500
8.091000,16.102926
8.092000,16.023274
8.093000,15.944854
8.094000,15.867971
8.095000,15.792924
8.096000,15.624809
8.097000,15.431339
8.098000,15.223313
8.099000,15.000292
8.100000,14.761866
8.101000,14.507653
8.102000,14.237298
8.103000,13.929071
8.104000,13.555247
8.105000,13.156703
8.106000,12.733005
8.107000,12.283767
8.108000,11.808650
8.109000,11.307363
8.110000,10.779664
8.111000,10.869171
8.112000,11.189102
8.113000,11.555829
8.114000,11.970173
8.115000,12.432859
8.116000,12.944519
8.117000,13.505684
8.118000,14.147033
8.119000,14.957801
8.120000,15.829015
8.121000,16.760824
8.122000,17.753258
8.123000,18.806229
8.124000,19.919526
8.125000,21.092821
8.126000,21.604366
8.127000,21.741610
8.128000,21.878448
8.129000,22.014717
8.130000,22.150256
8.131000,22.284900
8.132000,22.418490
8.133000,22.502634
8.134000,22.107386
8.135000,21.689088
8.136000,21.248056
8.137000,20.784649
8.138000,20.299268
8.139000,19.792357
8.140000,19.264398
8.141000,18.949316
8.142000,18.827571
8.143000,18.699845
8.144000,18.566255
8.145000,18.426926
8.146000,18.281997
8.147000,18.131611
8.148000,17.975926
8.149000,17.777361
8.150000,17.572082
8.151000,17.361217
8.152000,17.145007
8.153000,16.923706
8.154000,16.697575
8.155000,16.466883
8.156000,15.965409
8.157000,15.082325
8.158000,14.186947
8.159000,13.280491
8.160000,12.364198
8.161000,11.439326
8.162000,10.507153
8.163000,9.568972
8.164000,9.916499
8.165000,10.480659
8.166000,11.050339
8.167000,11.624649
8.168000,12.202691
8.169000,12.783561
8.170000,13.366351
8.171000,14.142525
8.172000,15.365905
8.173000,16.589284
8.174000,17.812664
8.175000,19.036043
8.176000,20.259422
8.177000,21.482802
8.178000,22.706181
8.179000,22.663792
8.180000,22.181972
8.181000,21.700151
8.182000,21.218331
8.183000,20.736511
8.184000,20.254691
8.185000,19.772870
8.186000,19.098770
8.187000,17.570358
8.188000,16.041946
8.189000,14.513534
8.190000,12.985122
8.191000,11.456710
8.192000,9.928298
8.193000,8.399886
8.194000,7.504992
8.195000,6.989979
8.196000,6.474966
8.197000,5.959953
8.198000,5.444940
8.199000,4.929927
8.200000,4.414914
8.201000,3.928938
8.202000,3.850160
8.203000,3.771382
8.204000,3.692605
8.205000,3.613827
8.206000,3.535049
8.207000,3.456271
8.208000,3.377494
8.209000,2.775437
8.210000,1.666552
8.211000,0.557666
8.212000,-0.551219
8.213000,-1.660105
8.214000,-2.768991
8.215000,-3.877876
8.216000,-4.986762
8.217000,-5.006732
8.218000,-4.968673
8.219000,-4.930614
8.220000,-4.892555
8.221000,-4.854496
8.222000,-4.816437
8.223000,-4.778378
8.224000,-3.887517
8.225000,-1.667408
8.226000,0.552700
8.227000,2.772809
8.228000,4.992917
8.229000,7.213025
8.230000,9.433134
8.231000,11.653242
8.232000,12.156397
8.233000,12.313474
8.234000,12.470550
8.235000,12.627627
8.236000,12.784704
8.237000,12.941780
8.238000,13.098857
8.239000,13.014528
8.240000,12.289496
8.241000,11.564464
8.242000,10.839433
8.243000,10.114401
8.244000,9.389369
8.245000,8.664337
8.246000,7.939306
8.247000,7.346607
8.248000,6.806634
8.249000,6.266661
8.250000,5.726687
8.251000,5.186714
8.252000,4.646740
8.253000,4.106767
8.254000,3.793540
8.255000,4.702323
8.256000,5.611106
8.257000,6.519889
8.258000,7.428671
8.259000,8.337454
8.260000,9.246237
8.261000,10.155020
8.262000,10.275936
8.263000,9.867067
8.264000,9.458198
8.265000,9.049330
8.266000,8.640461
8.267000,8.231592
8.268000,7.822723
8.269000,7.413855
8.270000,7.004986
8.271000,6.596117
8.272000,6.187248
8.273000,5.778380
8.274000,5.369511
8.275000,4.960642
8.276000,4.551774
8.277000,4.390319
8.278000,4.496065
8.279000,4.601811
8.280000,4.707557
8.281000,4.813304
8.282000,4.919050
8.283000,5.024796
8.284000,5.130542
8.285000,5.925032
8.286000,6.777630
8.287000,7.630227
8.288000,8.482825
8.289000,9.335422
8.290000,10.188020
8.291000,11.040618
8.292000,11.316261
8.293000,10.582151
8.294000,9.848040
8.295000,9.113930
8.296000,8.379820
8.297000,7.645709
8.298000,6.911599
8.299000,6.177489
8.300000,4.935605
8.301000,3.570751
8.302000,2.205897
8.303000,0.841043
8.304000,-0.523811
8.305000,-1.888666
8.306000,-3.253520
8.307000,-4.073378
8.308000,-3.226934
8.309000,-2.380489
8.310000,-1.534044
8.311000,-0.687600
8.312000,0.158845
8.313000,1.005289
8.314000,1.851734
8.315000,2.690248
8.316000,3.525163
8.317000,4.360078
8.318000,5.194994
8.319000,6.029909
8.320000,6.864824
8.321000,7.699739
8.322000,8.376616
8.323000,7.989284
8.324000,7.601952
8.325000,7.214621
8.326000,6.827289
8.327000,6.439957
8.328000,6.052625
8.329000,5.665294
8.330000,5.523277
8.331000,5.565777
8.332000,5.608276
8.333000,5.650776
8.334000,5.693276
8.335000,5.735776
8.336000,5.778275
8.337000,5.835429
8.338000,7.084552
8.339000,8.333674
8.340000,9.582797
8.341000,10.831920
8.342000,12.081043
8.343000,13.330166
8.344000,14.579289
8.345000,15.348479
8.346000,15.539468
8.347000,15.730458
8.348000,15.921447
8.349000,16.112437
8.350000,16.303426
8.351000,16.494416
8.352000,16.685405
8.353000,15.368587
8.354000,13.874850
8.355000,12.381113
8.356000,10.887376
8.357000,9.393640
8.358000,7.899903
8.359000,6.406166
8.360000,5.413046
8.361000,5.407434
8.362000,5.401822
8.363000,5.396210
8.364000,5.390598
8.365000,5.384986
8.366000,5.379374
8.367000,5.373762
8.368000,5.808603
8.369000,6.369249
8.370000,6.929896
8.371000,7.490542
8.372000,8.051189
8.373000,8.611836
8.374000,9.172482
8.375000,9.733129
8.376000,10.293776
8.377000,10.854422
8.378000,11.415069
8.379000,11.975716
8.380000,12.536362
8.381000,13.097009
8.382000,13.657655
8.383000,13.636234
8.384000,13.315857
8.385000,12.995479
8.386000,12.675101
8.387000,12.354724
8.388000,12.034346
8.389000,11.713968
8.390000,11.574700
8.391000,13.028296
8.392000,14.481892
8.393000,15.935489
8.394000,17.389085
8.395000,18.842681
8.396000,20.296277
8.397000,21.749874
8.398000,23.098102
8.399000,24.357834
8.400000,25.617566
8.401000,26.877298
8.402000,28.137030
8.403000,29.396762
8.404000,30.656494
8.405000,31.916226
8.406000,31.957962
8.407000,31.981068
8.408000,32.004174
8.409000,32.027279
8.410000,32.050385
8.411000,32.073491
8.412000,32.096597
8.413000,31.861960
8.414000,31.280542
8.415000,30.699123
8.416000,30.117705
8.417000,29.536287
8.418000,28.954868
8.419000,28.373450
8.420000,27.792032
8.421000,27.898863
8.422000,28.110563
8.423000,28.322263
8.424000,28.533962
8.425000,28.745662
8.426000,28.957362
8.427000,29.169061
8.428000,29.451605
8.429000,29.892428
8.430000,30.333250
8.431000,30.774072
8.432000,31.214895
8.433000,31.655717
8.434000,32.096539
8.435000,32.537361
8.436000,32.063875
8.437000,31.286625
8.438000,30.509376
8.439000,29.732126
8.440000,28.954877
8.441000,28.177627
8.442000,27.400378
8.443000,26.589641
8.444000,25.638018
8.445000,24.686395
8.446000,23.734772
8.447000,22.783149
8.448000,21.831526
8.449000,20.879903
8.450000,19.928280
8.451000,19.229499
8.452000,18.677019
8.453000,18.124539
8.454000,17.572058
8.455000,17.019578
8.456000,16.467098
8.457000,15.914618
8.458000,15.361338
8.459000,14.798174
8.460000,14.235010
8.461000,13.671846
8.462000,13.108683
8.463000,12.545519
8.464000,11.982355
8.465000,11.419191
8.466000,10.484315
8.467000,9.201203
8.468000,7.918091
8.469000,6.634979
8.470000,5.351867
8.471000,4.068755
8.472000,2.785643
8.473000,1.502531
8.474000,0.507028
8.475000,-0.475779
8.476000,-1.458586
8.477000,-2.441393
8.478000,-3.424201
8.479000,-4.407008
8.480000,-5.389815
8.481000,-5.974747
8.482000,-5.960739
8.483000,-5.946732
8.484000,-5.932724
8.485000,-5.918717
8.486000,-5.904709
8.487000,-5.890702
8.488000,-5.876694
8.489000,-5.425631
8.490000,-4.891671
8.491000,-4.357711
8.492000,-3.823752
8.493000,-3.289792
8.494000,-2.755832
8.495000,-2.221872
8.496000,-1.864005
8.497000,-1.954514
8.498000,-2.045022
8.499000,-2.135530
8.500000,-2.226038
8.501000,-2.316546
8.502000,-2.407055
8.503000,-2.497563
8.504000,-3.129263
8.505000,-3.967884
8.506000,-4.806504
8.507000,-5.645124
8.508000,-6.483745
8.509000,-7.322365
8.510000,-8.160986
8.511000,-8.619419
8.512000,-7.151523
8.513000,-5.683627
8.514000,-4.215731
8.515000,-2.747835
8.516000,-1.279939
8.517000,0.187957
8.518000,1.655853
8.519000,2.755937
8.520000,3.617135
8.521000,4.478333
8.522000,5.339531
8.523000,6.200729
8.524000,7.061926
8.525000,7.923124
8.526000,8.738927
8.527000,8.647924
8.528000,8.556921
8.529000,8.465917
8.530000,8.374914
8.531000,8.283911
8.532000,8.192908
8.533000,8.101905
8.534000,8.061238
8.535000,8.073151
8.536000,8.085064
8.537000,8.096978
8.538000,8.108891
8.539000,8.120804
8.540000,8.132718
8.541000,8.144631
8.542000,8.676909
8.543000,9.248045
8.544000,9.819180
8.545000,10.390316
8.546000,10.961451
8.547000,11.532586
8.548000,12.103722
8.549000,12.348412
8.550000,12.041860
8.551000,11.735307
8.552000,11.428755
8.553000,11.122203
8.554000,10.815650
8.555000,10.509098
8.556000,10.202545
8.557000,9.384479
8.558000,8.449036
8.559000,7.513593
8.560000,6.578150
8.561000,5.642706
8.562000,4.707263
8.563000,3.771820
8.564000,3.225548
8.565000,3.817582
8.566000,4.409617
8.567000,5.001651
8.568000,5.593686
8.569000,6.185721
8.570000,6.777755
8.571000,7.369790
8.572000,7.677316
8.573000,7.860692
8.574000,8.044068
8.575000,8.227445
8.576000,8.410821
8.577000,8.594197
8.578000,8.777573
8.579000,8.840769
8.580000,8.150879
8.581000,7.460989
8.582000,6.771100
8.583000,6.081210
8.584000,5.391320
8.585000,4.701431
8.586000,4.011541
8.587000,3.321651
8.588000,2.631762
8.589000,1.941872
8.590000,1.251982
8.591000,0.562092
8.592000,-0.127797
8.593000,-0.817687
8.594000,-1.498741
8.595000,-1.756890
8.596000,-2.015039
8.597000,-2.273188
8.598000,-2.531337
8.599000,-2.789486
8.600000,-3.047635
8.601000,-3.305784
8.602000,-3.936107
8.603000,-5.000026
8.604000,-6.063946
8.605000,-7.127865
8.606000,-8.191784
8.607000,-9.255704
8.608000,-10.319623
8.609000,-11.383543
8.610000,-12.370454
8.611000,-13.349123
8.612000,-14.327791
8.613000,-15.306459
8.614000,-16.285128
8.615000,-17.263796
8.616000,-18.242465
8.617000,-18.719333
8.618000,-18.242362
8.619000,-17.765391
8.620000,-17.288419
8.621000,-16.811448
8.622000,-16.334477
8.623000,-15.857506
8.624000,-15.380535
8.625000,-15.640599
8.626000,-16.101154
8.627000,-16.561709
8.628000,-17.022264
8.629000,-17.482818
8.630000,-17.943373
8.631000,-18.403928
8.632000,-18.999044
8.633000,-20.050892
8.634000,-21.102739
8.635000,-22.154587
8.636000,-23.206435
8.637000,-24.258283
8.638000,-25.310131
8.639000,-26.361979
8.640000,-26.463143
8.641000,-26.093922
8.642000,-25.724700
8.643000,-25.355479
8.644000,-24.986257
8.645000,-24.617036
8.646000,-24.247814
8.647000,-23.735262
8.648000,-22.067902
8.649000,-20.400543
8.650000,-18.733184
8.651000,-17.065825
8.652000,-15.398466
8.653000,-13.731107
8.654000,-12.063747
8.655000,-11.017373
8.656000,-10.475325
8.657000,-9.933277
8.658000,-9.391229
8.659000,-8.849181
8.660000,-8.307133
8.661000,-7.765085
8.662000,-7.223037
8.663000,-7.206333
8.664000,-7.193196
8.665000,-7.180059
8.666000,-7.166922
8.667000,-7.153786
8.668000,-7.140649
8.669000,-7.127512
8.670000,-6.466419
8.671000,-4.962619
8.672000,-3.458819
8.673000,-1.955019
8.674000,-0.451219
8.675000,1.052581
8.676000,2.556381
8.677000,4.060181
8.678000,5.175431
8.679000,6.235731
8.680000,7.296031
8.681000,8.356331
8.682000,9.416631
8.683000,10.476932
8.684000,11.537232
8.685000,11.855568
8.686000,10.579114
8.687000,9.302660
8.688000,8.026206
8.689000,6.749752
8.690000,5.473298
8.691000,4.196844
8.692000,2.920390
8.693000,1.563118
8.694000,0.180177
8.695000,-1.202764
8.696000,-2.585705
8.697000,-3.968646
8.698000,-5.351587
8.699000,-6.734529
8.700000,-7.779615
8.701000,-7.476329
8.702000,-7.173043
8.703000,-6.869757
8.704000,-6.566471
8.705000,-6.263185
8.706000,-5.959899
8.707000,-5.656613
8.708000,-5.979902
8.709000,-6.652920
8.710000,-7.325938
8.711000,-7.998956
8.712000,-8.671974
8.713000,-9.344992
8.714000,-10.018010
8.715000,-10.739295
8.716000,-11.992423
8.717000,-13.245550
8.718000,-14.498678
8.719000,-15.751805
8.720000,-17.004933
8.721000,-18.258060
8.722000,-19.511188
8.723000,-20.203675
8.724000,-20.388152
8.725000,-20.572629
8.726000,-20.757105
8.727000,-20.941582
8.728000,-21.126059
8.729000,-21.310536
8.730000,-21.495013
8.731000,-21.221028
8.732000,-20.930929
8.733000,-20.640830
8.734000,-20.350731
8.735000,-20.060632
8.736000,-19.770533
8.737000,-19.480435
8.738000,-19.113929
8.739000,-18.636316
8.740000,-18.158702
8.741000,-17.681088
8.742000,-17.203474
8.743000,-16.725860
8.744000,-16.248246
8.745000,-15.770632
8.746000,-16.076533
8.747000,-16.521908
8.748000,-16.967283
8.749000,-17.412658
8.750000,-17.858033
8.751000,-18.303408
8.752000,-18.748783
8.753000,-19.190124
8.754000,-19.621604
8.755000,-20.053085
8.756000,-20.484565
8.757000,-20.916045
8.758000,-21.347526
