#t_s,e_raw_um
55.208000,-34.487021
55.209000,-34.770952
55.210000,-35.054883
55.211000,-35.338813
55.212000,-35.622744
55.213000,-35.906675
55.214000,-35.908140
55.215000,-35.765546
55.216000,-35.622952
55.217000,-35.480358
55.218000,-35.337764
55.219000,-35.195170
55.220000,-35.052576
55.221000,-34.813254
55.222000,-33.737608
55.223000,-32.661962
55.224000,-31.586316
55.225000,-30.510670
55.226000,-29.435024
55.227000,-28.359378
55.228000,-27.283732
55.229000,-26.269402
55.230000,-25.306244
55.231000,-24.343087
55.232000,-23.379929
55.233000,-22.416771
55.234000,-21.453614
55.235000,-20.490456
55.236000,-19.527299
55.237000,-19.985370
55.238000,-20.462875
55.239000,-20.940380
55.240000,-21.417885
55.241000,-21.895389
55.242000,-22.372894
55.243000,-22.850399
55.244000,-22.788622
55.245000,-22.005920
55.246000,-21.223219
55.247000,-20.440517
55.248000,-19.657816
55.249000,-18.875115
55.250000,-18.092413
55.251000,-17.309712
55.252000,-16.473550
55.253000,-15.629354
55.254000,-14.785158
55.255000,-13.940962
55.256000,-13.096765
55.257000,-12.252569
55.258000,-11.408373
55.259000,-10.533990
55.260000,-9.592660
55.261000,-8.651330
55.262000,-7.709999
55.263000,-6.768669
55.264000,-5.827339
55.265000,-4.886008
55.266000,-3.944678
55.267000,-3.003828
55.268000,-2.063136
55.269000,-1.122445
55.270000,-0.181753
55.271000,0.758939
55.272000,1.699631
55.273000,2.640322
55.274000,3.653338
55.275000,4.967574
55.276000,6.281810
55.277000,7.596045
55.278000,8.910281
55.279000,10.224516
55.280000,11.538752
55.281000,12.852988
55.282000,13.376542
55.283000,13.445685
55.284000,13.514828
55.285000,13.583971
55.286000,13.653114
55.287000,13.722257
55.288000,13.791400
55.289000,13.803634
55.290000,13.128467
55.291000,12.453300
55.292000,11.778132
55.293000,11.102965
55.294000,10.427798
55.295000,9.752630
55.296000,9.077463
55.297000,8.431224
55.298000,7.811916
55.299000,7.192608
55.300000,6.573300
55.301000,5.953992
55.302000,5.334683
55.303000,4.715375
55.304000,4.096067
55.305000,3.648957
55.306000,3.209153
55.307000,2.769349
55.308000,2.329545
55.309000,1.889740
55.310000,1.449936
55.311000,1.010132
55.312000,0.764930
55.313000,0.810757
55.314000,0.856583
55.315000,0.902409
55.316000,0.948235
55.317000,0.994061
55.318000,1.039887
55.319000,1.085714
55.320000,0.953075
55.321000,0.786984
55.322000,0.620893
55.323000,0.454802
55.324000,0.288710
55.325000,0.122619
55.326000,-0.043472
55.327000,-0.038048
55.328000,0.400713
55.329000,0.839474
55.330000,1.278236
55.331000,1.716997
55.332000,2.155758
55.333000,2.594520
55.334000,3.033281
55.335000,3.298401
55.336000,3.497653
55.337000,3.696905
55.338000,3.896157
55.339000,4.095409
55.340000,4.294661
55.341000,4.493913
55.342000,4.563474
55.343000,3.983370
55.344000,3.403267
55.345000,2.823163
55.346000,2.243059
55.347000,1.662955
55.348000,1.082851
55.349000,0.502747
55.350000,0.125451
55.351000,-0.120993
55.352000,-0.367438
55.353000,-0.613883
55.354000,-0.860327
55.355000,-1.106772
55.356000,-1.353216
55.357000,-1.643873
55.358000,-2.788039
55.359000,-3.932205
55.360000,-5.076371
55.361000,-6.220536
55.362000,-7.364702
55.363000,-8.508868
55.364000,-9.653034
55.365000,-11.029006
55.366000,-12.645599
55.367000,-14.262192
55.368000,-15.878786
55.369000,-17.495379
55.370000,-19.111972
55.371000,-20.728565
55.372000,-22.345159
55.373000,-22.693011
55.374000,-22.948430
55.375000,-23.203848
55.376000,-23.459266
55.377000,-23.714684
55.378000,-23.970102
55.379000,-24.225520
55.380000,-24.336637
55.381000,-24.205720
55.382000,-24.074802
55.383000,-23.943885
55.384000,-23.812967
55.385000,-23.682050
55.386000,-23.551133
55.387000,-23.420215
55.388000,-23.901586
55.389000,-24.522003
55.390000,-25.142420
55.391000,-25.762837
55.392000,-26.383254
55.393000,-27.003672
55.394000,-27.624089
55.395000,-28.105563
55.396000,-28.183987
55.397000,-28.262411
55.398000,-28.340834
55.399000,-28.419258
55.400000,-28.497682
55.401000,-28.576106
55.402000,-28.654530
55.403000,-28.295755
55.404000,-27.747619
55.405000,-27.199483
55.406000,-26.651347
55.407000,-26.103210
55.408000,-25.555074
55.409000,-25.006938
55.410000,-24.400006
55.411000,-23.429477
55.412000,-22.458948
55.413000,-21.488420
55.414000,-20.517891
55.415000,-19.547362
55.416000,-18.576834
55.417000,-17.606305
55.418000,-17.504131
55.419000,-18.029168
55.420000,-18.554205
55.421000,-19.079243
55.422000,-19.604280
55.423000,-20.129317
55.424000,-20.654355
55.425000,-21.164823
55.426000,-21.028864
55.427000,-20.892904
55.428000,-20.756944
55.429000,-20.620984
55.430000,-20.485024
55.431000,-20.349064
55.432000,-20.213105
55.433000,-19.563278
55.434000,-18.318561
55.435000,-17.073844
55.436000,-15.829127
55.437000,-14.584409
55.438000,-13.339692
55.439000,-12.094975
55.440000,-10.850258
55.441000,-10.259057
55.442000,-9.736552
55.443000,-9.214047
55.444000,-8.691541
55.445000,-8.169036
55.446000,-7.646530
55.447000,-7.124025
55.448000,-7.141860
55.449000,-8.179660
55.450000,-9.217461
55.451000,-10.255262
55.452000,-11.293063
55.453000,-12.330863
55.454000,-13.368664
55.455000,-14.406465
55.456000,-15.148184
55.457000,-15.810115
55.458000,-16.472047
55.459000,-17.133978
55.460000,-17.795910
55.461000,-18.457841
55.462000,-19.119772
55.463000,-19.539746
55.464000,-19.145767
55.465000,-18.751789
55.466000,-18.357810
55.467000,-17.963832
55.468000,-17.569853
55.469000,-17.175874
55.470000,-16.781896
55.471000,-16.573747
55.472000,-16.456892
55.473000,-16.340037
55.474000,-16.223182
55.475000,-16.106327
55.476000,-15.989472
55.477000,-15.872617
55.478000,-15.842918
55.479000,-16.504327
55.480000,-17.165735
55.481000,-17.827144
55.482000,-18.488553
55.483000,-19.149961
55.484000,-19.811370
55.485000,-20.472778
55.486000,-20.988823
55.487000,-21.387562
55.488000,-21.786300
55.489000,-22.185039
55.490000,-22.583778
55.491000,-22.982517
55.492000,-23.381256
55.493000,-23.779995
55.494000,-23.516987
55.495000,-23.250541
55.496000,-22.984095
55.497000,-22.717649
55.498000,-22.451203
55.499000,-22.184757
55.500000,-21.918311
55.501000,-21.651865
55.502000,-21.385419
55.503000,-21.118973
55.504000,-20.852527
55.505000,-20.586081
55.506000,-20.319635
55.507000,-20.053189
55.508000,-19.786743
55.509000,-20.048486
55.510000,-20.383846
55.511000,-20.719207
55.512000,-21.054567
55.513000,-21.389927
55.514000,-21.725287
55.515000,-22.060648
55.516000,-22.646720
55.517000,-23.767777
55.518000,-24.888834
55.519000,-26.009891
55.520000,-27.130948
55.521000,-28.252005
55.522000,-29.373062
55.523000,-30.494119
55.524000,-30.857264
55.525000,-30.981743
55.526000,-31.106223
55.527000,-31.230703
55.528000,-31.355183
55.529000,-31.479663
55.530000,-31.604143
55.531000,-31.685832
55.532000,-31.598411
55.533000,-31.510990
55.534000,-31.423569
55.535000,-31.336148
55.536000,-31.248727
55.537000,-31.161306
55.538000,-31.073885
55.539000,-31.375004
55.540000,-31.891508
55.541000,-32.408013
55.542000,-32.924517
55.543000,-33.441021
55.544000,-33.957526
55.545000,-34.474030
55.546000,-34.971446
55.547000,-35.262793
55.548000,-35.554141
55.549000,-35.845488
55.550000,-36.136836
55.551000,-36.428183
55.552000,-36.719531
55.553000,-37.010878
55.554000,-36.872746
55.555000,-36.347903
55.556000,-35.823061
55.557000,-35.298218
55.558000,-34.773376
55.559000,-34.248533
55.560000,-33.723691
55.561000,-33.198848
55.562000,-31.771846
55.563000,-30.314656
55.564000,-28.857467
55.565000,-27.400277
55.566000,-25.943087
55.567000,-24.485897
55.568000,-23.028707
55.569000,-21.733504
55.570000,-20.672326
55.571000,-19.611148
55.572000,-18.549971
55.573000,-17.488793
55.574000,-16.427616
55.575000,-15.366438
55.576000,-14.305260
55.577000,-14.077567
55.578000,-13.996423
55.579000,-13.915280
55.580000,-13.834136
55.581000,-13.752993
55.582000,-13.671849
55.583000,-13.590705
55.584000,-13.299040
55.585000,-12.496649
55.586000,-11.694258
55.587000,-10.891867
55.588000,-10.089476
55.589000,-9.287085
55.590000,-8.484694
55.591000,-7.682303
55.592000,-6.538298
55.593000,-5.270052
55.594000,-4.001805
55.595000,-2.733559
55.596000,-1.465313
55.597000,-0.197067
55.598000,1.071179
55.599000,2.107936
55.600000,2.051327
55.601000,1.994719
55.602000,1.938110
55.603000,1.881501
55.604000,1.824893
55.605000,1.768284
55.606000,1.711675
55.607000,1.655066
55.608000,1.598458
55.609000,1.541849
55.610000,1.485240
55.611000,1.428632
55.612000,1.372023
55.613000,1.315414
55.614000,1.258806
55.615000,1.202197
55.616000,1.145588
55.617000,1.088980
55.618000,1.032371
55.619000,0.975762
55.620000,0.919153
55.621000,0.862545
55.622000,0.938225
55.623000,1.146728
55.624000,1.355231
55.625000,1.563734
55.626000,1.772237
55.627000,1.980740
55.628000,2.189243
55.629000,2.397746
55.630000,1.443265
55.631000,0.415093
55.632000,-0.613078
55.633000,-1.641250
55.634000,-2.669422
55.635000,-3.697593
55.636000,-4.725765
55.637000,-5.880239
55.638000,-7.239190
55.639000,-8.598140
55.640000,-9.957090
55.641000,-11.316040
55.642000,-12.674990
55.643000,-14.033941
55.644000,-15.392891
55.645000,-15.332721
55.646000,-14.967879
55.647000,-14.603037
55.648000,-14.238195
55.649000,-13.873353
55.650000,-13.508511
55.651000,-13.143669
55.652000,-12.857778
55.653000,-12.791232
55.654000,-12.724686
55.655000,-12.658140
55.656000,-12.591594
55.657000,-12.525048
55.658000,-12.458502
55.659000,-12.391955
55.660000,-12.532841
55.661000,-12.760067
55.662000,-12.987293
55.663000,-13.214518
55.664000,-13.441744
55.665000,-13.668970
55.666000,-13.896196
55.667000,-14.035163
55.668000,-13.664098
55.669000,-13.293034
55.670000,-12.921969
55.671000,-12.550905
55.672000,-12.179840
55.673000,-11.808776
55.674000,-11.437711
55.675000,-10.898836
55.676000,-10.242834
55.677000,-9.586832
55.678000,-8.930830
55.679000,-8.274828
55.680000,-7.618826
55.681000,-6.962824
55.682000,-6.344043
55.683000,-6.913985
55.684000,-7.483926
55.685000,-8.053868
55.686000,-8.623810
55.687000,-9.193751
55.688000,-9.763693
55.689000,-10.333634
55.690000,-10.685565
55.691000,-10.793405
55.692000,-10.901246
55.693000,-11.009086
55.694000,-11.116927
55.695000,-11.224767
55.696000,-11.332607
55.697000,-11.440448
55.698000,-10.809169
55.699000,-10.107639
55.700000,-9.406108
55.701000,-8.704578
55.702000,-8.003048
55.703000,-7.301518
55.704000,-6.599988
55.705000,-6.069741
55.706000,-5.851210
55.707000,-5.632680
55.708000,-5.414149
55.709000,-5.195618
55.710000,-4.977087
55.711000,-4.758556
55.712000,-4.540025
55.713000,-4.763289
55.714000,-5.099745
55.715000,-5.436201
55.716000,-5.772657
55.717000,-6.109112
55.718000,-6.445568
55.719000,-6.782024
55.720000,-6.839942
55.721000,-6.003442
55.722000,-5.166942
55.723000,-4.330441
55.724000,-3.493941
55.725000,-2.657441
55.726000,-1.820941
55.727000,-0.984440
55.728000,-0.237263
55.729000,0.467665
55.730000,1.172593
55.731000,1.877522
55.732000,2.582450
55.733000,3.287378
55.734000,3.992306
55.735000,4.559829
55.736000,4.122652
55.737000,3.685476
55.738000,3.248300
55.739000,2.811124
55.740000,2.373947
55.741000,1.936771
55.742000,1.499595
55.743000,1.248950
55.744000,1.143838
55.745000,1.038727
55.746000,0.933616
55.747000,0.828504
55.748000,0.723393
55.749000,0.618282
55.750000,0.514668
55.751000,0.884862
55.752000,1.255056
55.753000,1.625250
55.754000,1.995443
55.755000,2.365637
55.756000,2.735831
55.757000,3.106025
55.758000,3.347799
55.759000,3.429133
55.760000,3.510466
55.761000,3.591799
55.762000,3.673133
55.763000,3.754466
55.764000,3.835800
55.765000,3.917133
55.766000,3.498568
55.767000,3.015677
55.768000,2.532787
55.769000,2.049897
55.770000,1.567007
55.771000,1.084117
55.772000,0.601226
55.773000,0.084745
55.774000,-0.500740
55.775000,-1.086226
55.776000,-1.671711
55.777000,-2.257197
55.778000,-2.842682
55.779000,-3.428167
55.780000,-4.013653
55.781000,-4.579286
55.782000,-5.138952
55.783000,-5.698617
55.784000,-6.258282
55.785000,-6.817947
55.786000,-7.377612
55.787000,-7.937278
55.788000,-8.486737
55.789000,-8.997862
55.790000,-9.508987
55.791000,-10.020111
55.792000,-10.531236
55.793000,-11.042361
55.794000,-11.553486
55.795000,-12.064611
55.796000,-12.868296
55.797000,-13.828355
55.798000,-14.788413
55.799000,-15.748472
55.800000,-16.708530
55.801000,-17.668589
55.802000,-18.628647
55.803000,-19.502215
55.804000,-19.533262
55.805000,-19.564310
55.806000,-19.595357
55.807000,-19.626405
55.808000,-19.657452
55.809000,-19.688499
55.810000,-19.719547
55.811000,-19.687856
55.812000,-19.601531
55.813000,-19.515206
55.814000,-19.428881
55.815000,-19.342557
55.816000,-19.256232
55.817000,-19.169907
55.818000,-19.083582
55.819000,-18.997257
55.820000,-18.910932
55.821000,-18.824607
55.822000,-18.738283
55.823000,-18.651958
55.824000,-18.565633
55.825000,-18.479308
55.826000,-18.162371
55.827000,-17.523502
55.828000,-16.884633
55.829000,-16.245763
55.830000,-15.606894
55.831000,-14.968024
55.832000,-14.329155
55.833000,-13.690286
55.834000,-13.357525
55.835000,-13.075099
55.836000,-12.792673
55.837000,-12.510247
55.838000,-12.227822
55.839000,-11.945396
55.840000,-11.662970
55.841000,-11.262809
55.842000,-10.588202
55.843000,-9.913594
55.844000,-9.238987
55.845000,-8.564380
55.846000,-7.889772
55.847000,-7.215165
55.848000,-6.540557
55.849000,-5.205671
55.850000,-3.640752
55.851000,-2.075833
55.852000,-0.510914
55.853000,1.054005
55.854000,2.618923
55.855000,4.183842
55.856000,5.652821
55.857000,6.693612
55.858000,7.734403
55.859000,8.775194
55.860000,9.815985
55.861000,10.856776
55.862000,11.897567
55.863000,12.938358
55.864000,13.294780
55.865000,13.239651
55.866000,13.184521
55.867000,13.129392
55.868000,13.074262
55.869000,13.019133
55.870000,12.964003
55.871000,12.919721
55.872000,13.029209
55.873000,13.138697
55.874000,13.248186
55.875000,13.357674
55.876000,13.467162
55.877000,13.576651
55.878000,13.686139
55.879000,13.938597
55.880000,14.329902
55.881000,14.721207
55.882000,15.112513
55.883000,15.503818
55.884000,15.895124
55.885000,16.286429
55.886000,16.677734
55.887000,16.501815
55.888000,16.295244
55.889000,16.088673
55.890000,15.882102
55.891000,15.675531
55.892000,15.468960
55.893000,15.262389
55.894000,14.441901
55.895000,12.661807
55.896000,10.881713
55.897000,9.101619
55.898000,7.321524
55.899000,5.541430
55.900000,3.761336
55.901000,1.981242
55.902000,1.365900
55.903000,0.986464
55.904000,0.607028
55.905000,0.227592
55.906000,-0.151844
55.907000,-0.531280
55.908000,-0.910716
55.909000,-1.036554
55.910000,-0.487047
55.911000,0.062459
55.912000,0.611966
55.913000,1.161473
55.914000,1.710979
55.915000,2.260486
55.916000,2.809992
55.917000,3.181417
55.918000,3.481655
55.919000,3.781893
55.920000,4.082131
55.921000,4.382368
55.922000,4.682606
55.923000,4.982844
55.924000,5.042685
55.925000,3.800324
55.926000,2.557963
55.927000,1.315601
55.928000,0.073240
55.929000,-1.169121
55.930000,-2.411483
55.931000,-3.653844
55.932000,-4.409860
55.933000,-4.837925
55.934000,-5.265991
55.935000,-5.694057
55.936000,-6.122123
55.937000,-6.550189
55.938000,-6.978255
55.939000,-7.398648
55.940000,-7.628376
55.941000,-7.858104
55.942000,-8.087832
55.943000,-8.317560
55.944000,-8.547288
55.945000,-8.777016
55.946000,-9.006744
55.947000,-9.288803
55.948000,-9.627530
55.949000,-9.966258
55.950000,-10.304986
55.951000,-10.643714
55.952000,-10.982442
55.953000,-11.321170
55.954000,-11.659898
55.955000,-12.627421
55.956000,-13.648492
55.957000,-14.669564
55.958000,-15.690635
55.959000,-16.711706
55.960000,-17.732777
55.961000,-18.753849
55.962000,-19.559024
55.963000,-19.985250
55.964000,-20.411476
55.965000,-20.837702
55.966000,-21.263928
55.967000,-21.690153
55.968000,-22.116379
55.969000,-22.542605
55.970000,-22.379660
55.971000,-22.073419
55.972000,-21.767178
55.973000,-21.460937
55.974000,-21.154696
55.975000,-20.848455
55.976000,-20.542214
55.977000,-20.120071
55.978000,-19.342275
55.979000,-18.564479
55.980000,-17.786683
55.981000,-17.008887
55.982000,-16.231091
55.983000,-15.453295
55.984000,-14.675500
55.985000,-14.651498
55.986000,-14.970595
55.987000,-15.289692
55.988000,-15.608790
55.989000,-15.927887
55.990000,-16.246984
55.991000,-16.566082
55.992000,-16.843127
55.993000,-16.835298
55.994000,-16.827470
55.995000,-16.819641
55.996000,-16.811813
55.997000,-16.803984
55.998000,-16.796156
55.999000,-16.788327
56.000000,-16.393250
56.001000,-15.706098
56.002000,-15.018946
56.003000,-14.331794
56.004000,-13.644642
56.005000,-12.957490
56.006000,-12.270338
56.007000,-11.586206
56.008000,-11.162334
56.009000,-10.738462
56.010000,-10.314591
56.011000,-9.890719
56.012000,-9.466847
56.013000,-9.042976
56.014000,-8.619104
56.015000,-8.768990
56.016000,-9.611992
56.017000,-10.454994
56.018000,-11.297996
56.019000,-12.140998
56.020000,-12.984000
56.021000,-13.827001
56.022000,-14.670003
56.023000,-15.089087
56.024000,-15.458073
56.025000,-15.827060
56.026000,-16.196047
56.027000,-16.565034
56.028000,-16.934020
56.029000,-17.303007
56.030000,-17.137706
56.031000,-15.915297
56.032000,-14.692888
56.033000,-13.470479
56.034000,-12.248070
56.035000,-11.025661
56.036000,-9.803252
56.037000,-8.580843
56.038000,-8.614696
56.039000,-9.008772
56.040000,-9.402849
56.041000,-9.796925
56.042000,-10.191002
56.043000,-10.585078
56.044000,-10.979154
56.045000,-11.435768
56.046000,-12.115956
56.047000,-12.796144
56.048000,-13.476332
56.049000,-14.156519
56.050000,-14.836707
56.051000,-15.516895
56.052000,-16.197083
56.053000,-16.050276
56.054000,-15.477440
56.055000,-14.904603
56.056000,-14.331767
56.057000,-13.758931
56.058000,-13.186094
56.059000,-12.613258
56.060000,-12.045694
56.061000,-11.524845
56.062000,-11.003996
56.063000,-10.483147
56.064000,-9.962298
56.065000,-9.441448
56.066000,-8.920599
56.067000,-8.399750
56.068000,-9.000998
56.069000,-10.547229
56.070000,-12.093460
56.071000,-13.639692
56.072000,-15.185923
56.073000,-16.732154
56.074000,-18.278386
56.075000,-19.824617
56.076000,-20.789746
56.077000,-21.745583
56.078000,-22.701420
56.079000,-23.657258
56.080000,-24.613095
56.081000,-25.568932
56.082000,-26.524770
56.083000,-26.886186
56.084000,-26.445632
56.085000,-26.005078
56.086000,-25.564523
56.087000,-25.123969
56.088000,-24.683415
56.089000,-24.242861
56.090000,-23.802307
56.091000,-24.690350
56.092000,-25.782018
56.093000,-26.873686
56.094000,-27.965355
56.095000,-29.057023
56.096000,-30.148691
56.097000,-31.240359
56.098000,-32.220519
56.099000,-32.950766
56.100000,-33.681012
56.101000,-34.411259
56.102000,-35.141506
56.103000,-35.871752
56.104000,-36.601999
56.105000,-37.332245
56.106000,-36.844417
56.107000,-35.950449
56.108000,-35.056482
56.109000,-34.162514
56.110000,-33.268547
56.111000,-32.374579
56.112000,-31.480611
56.113000,-30.367767
56.114000,-28.330056
56.115000,-26.292344
56.116000,-24.254632
56.117000,-22.216921
56.118000,-20.179209
56.119000,-18.141498
56.120000,-16.103786
56.121000,-15.040205
56.122000,-14.541915
56.123000,-14.043626
56.124000,-13.545337
56.125000,-13.047047
56.126000,-12.548758
56.127000,-12.050468
56.128000,-11.507594
56.129000,-10.408516
56.130000,-9.309439
56.131000,-8.210361
56.132000,-7.111284
56.133000,-6.012206
56.134000,-4.913128
56.135000,-3.814051
56.136000,-2.714973
56.137000,-1.615896
56.138000,-0.516818
56.139000,0.582260
56.140000,1.681337
56.141000,2.780415
56.142000,3.879492
56.143000,4.978570
56.144000,5.408323
56.145000,5.808042
56.146000,6.207760
56.147000,6.607478
56.148000,7.007196
56.149000,7.406914
56.150000,7.806633
56.151000,7.517285
56.152000,6.187744
56.153000,4.858203
56.154000,3.528662
56.155000,2.199121
56.156000,0.869580
56.157000,-0.459961
56.158000,-1.789502
56.159000,-2.159133
56.160000,-2.345781
56.161000,-2.532429
56.162000,-2.719077
56.163000,-2.905725
56.164000,-3.092373
56.165000,-3.279021
56.166000,-3.330620
56.167000,-3.037204
56.168000,-2.743788
56.169000,-2.450372
56.170000,-2.156956
56.171000,-1.863541
56.172000,-1.570125
56.173000,-1.276709
56.174000,-1.494595
56.175000,-1.908629
56.176000,-2.322664
56.177000,-2.736698
56.178000,-3.150733
56.179000,-3.564767
56.180000,-3.978802
56.181000,-4.383487
56.182000,-4.740568
56.183000,-5.097649
56.184000,-5.454730
56.185000,-5.811811
56.186000,-6.168892
56.187000,-6.525973
56.188000,-6.883054
56.189000,-7.439675
56.190000,-8.126259
56.191000,-8.812842
56.192000,-9.499426
56.193000,-10.186009
56.194000,-10.872593
56.195000,-11.559176
56.196000,-12.212299
56.197000,-12.186979
56.198000,-12.161658
56.199000,-12.136338
56.200000,-12.111017
56.201000,-12.085696
56.202000,-12.060376
56.203000,-12.035055
56.204000,-12.069644
56.205000,-12.166984
56.206000,-12.264323
56.207000,-12.361662
56.208000,-12.459002
56.209000,-12.556341
56.210000,-12.653680
56.211000,-12.751019
56.212000,-12.760720
56.213000,-12.763808
56.214000,-12.766896
56.215000,-12.769984
56.216000,-12.773072
56.217000,-12.776161
56.218000,-12.779249
56.219000,-13.035392
56.220000,-13.720082
56.221000,-14.404772
56.222000,-15.089462
56.223000,-15.774152
56.224000,-16.458842
56.225000,-17.143532
56.226000,-17.828222
56.227000,-18.302728
56.228000,-18.728788
56.229000,-19.154849
56.230000,-19.580910
56.231000,-20.006970
56.232000,-20.433031
56.233000,-20.859092
56.234000,-21.302459
56.235000,-21.796626
56.236000,-22.290794
56.237000,-22.784961
56.238000,-23.279129
56.239000,-23.773296
56.240000,-24.267464
56.241000,-24.761631
56.242000,-25.255799
56.243000,-25.749966
56.244000,-26.244134
56.245000,-26.738302
56.246000,-27.232469
56.247000,-27.726637
56.248000,-28.220804
56.249000,-28.714972
56.250000,-29.209139
56.251000,-29.703307
56.252000,-30.197474
56.253000,-30.691642
56.254000,-31.185809
56.255000,-31.679977
56.256000,-32.174144
56.257000,-32.319611
56.258000,-32.210877
56.259000,-32.102142
56.260000,-31.993408
56.261000,-31.884673
56.262000,-31.775939
56.263000,-31.667204
56.264000,-31.537722
56.265000,-30.380681
56.266000,-29.223640
56.267000,-28.066599
56.268000,-26.909558
56.269000,-25.752517
56.270000,-24.595476
56.271000,-23.438435
56.272000,-22.527759
56.273000,-21.904885
56.274000,-21.282010
56.275000,-20.659136
56.276000,-20.036261
56.277000,-19.413387
56.278000,-18.790512
56.279000,-18.167638
56.280000,-18.990734
56.281000,-19.969804
56.282000,-20.948875
56.283000,-21.927945
56.284000,-22.907015
56.285000,-23.886086
56.286000,-24.865156
56.287000,-25.515917
56.288000,-25.540755
56.289000,-25.565593
56.290000,-25.590431
56.291000,-25.615269
56.292000,-25.640107
56.293000,-25.664945
56.294000,-25.689783
56.295000,-24.807839
56.296000,-23.678243
56.297000,-22.548646
56.298000,-21.419050
56.299000,-20.289453
56.300000,-19.159857
56.301000,-18.030260
56.302000,-17.333057
56.303000,-18.109130
56.304000,-18.885203
56.305000,-19.661276
56.306000,-20.437349
56.307000,-21.213422
56.308000,-21.989494
56.309000,-22.765567
56.310000,-23.767738
56.311000,-24.882119
56.312000,-25.996499
56.313000,-27.110880
56.314000,-28.225261
56.315000,-29.339642
56.316000,-30.454022
56.317000,-31.364154
56.318000,-30.617331
56.319000,-29.870509
56.320000,-29.123686
56.321000,-28.376864
56.322000,-27.630041
56.323000,-26.883219
56.324000,-26.136396
56.325000,-25.075230
56.326000,-23.758077
56.327000,-22.440924
56.328000,-21.123772
56.329000,-19.806619
56.330000,-18.489466
56.331000,-17.172313
56.332000,-15.855161
56.333000,-17.222673
56.334000,-18.610247
56.335000,-19.997821
56.336000,-21.385395
56.337000,-22.772970
56.338000,-24.160544
56.339000,-25.548118
56.340000,-26.764176
56.341000,-27.756556
56.342000,-28.748936
56.343000,-29.741316
56.344000,-30.733696
56.345000,-31.726076
56.346000,-32.718456
56.347000,-33.710836
56.348000,-33.220516
56.349000,-32.519206
56.350000,-31.817895
56.351000,-31.116585
56.352000,-30.415274
56.353000,-29.713964
56.354000,-29.012653
56.355000,-28.324792
56.356000,-27.665927
56.357000,-27.007062
56.358000,-26.348197
56.359000,-25.689332
56.360000,-25.030467
56.361000,-24.371603
56.362000,-23.712738
56.363000,-24.390528
56.364000,-25.494438
56.365000,-26.598348
56.366000,-27.702258
56.367000,-28.806167
56.368000,-29.910077
56.369000,-31.013987
56.370000,-31.928128
56.371000,-32.081714
56.372000,-32.235300
56.373000,-32.388886
56.374000,-32.542472
56.375000,-32.696058
56.376000,-32.849644
56.377000,-33.003230
56.378000,-32.188191
56.379000,-30.830919
56.380000,-29.473647
56.381000,-28.116375
56.382000,-26.759104
56.383000,-25.401832
56.384000,-24.044560
56.385000,-22.713056
56.386000,-21.668000
56.387000,-20.622945
56.388000,-19.577890
56.389000,-18.532834
56.390000,-17.487779
56.391000,-16.442723
56.392000,-15.397668
56.393000,-14.914352
56.394000,-14.941417
56.395000,-14.968482
56.396000,-14.995546
56.397000,-15.022611
56.398000,-15.049676
56.399000,-15.076740
56.400000,-15.103805
56.401000,-14.618007
56.402000,-14.113813
56.403000,-13.609620
56.404000,-13.105426
56.405000,-12.601232
56.406000,-12.097039
56.407000,-11.592845
56.408000,-10.993987
56.409000,-10.257085
56.410000,-9.520184
56.411000,-8.783282
56.412000,-8.046380
56.413000,-7.309478
56.414000,-6.572577
56.415000,-5.835675
56.416000,-5.684835
56.417000,-5.638867
56.418000,-5.592900
56.419000,-5.546932
56.420000,-5.500965
56.421000,-5.454997
56.422000,-5.409030
56.423000,-5.590720
56.424000,-6.330760
56.425000,-7.070801
56.426000,-7.810841
56.427000,-8.550882
56.428000,-9.290922
56.429000,-10.030963
56.430000,-10.771003
56.431000,-11.635681
56.432000,-12.546211
56.433000,-13.456741
56.434000,-14.367270
56.435000,-15.277800
56.436000,-16.188330
56.437000,-17.098860
56.438000,-17.926622
56.439000,-18.357287
56.440000,-18.787952
56.441000,-19.218617
56.442000,-19.649282
56.443000,-20.079947
56.444000,-20.510612
56.445000,-20.941277
56.446000,-21.356637
56.447000,-21.762370
56.448000,-22.168104
56.449000,-22.573838
56.450000,-22.979571
56.451000,-23.385305
56.452000,-23.791038
56.453000,-24.196772
56.454000,-24.602506
56.455000,-25.008239
56.456000,-25.413973
56.457000,-25.819706
56.458000,-26.225440
56.459000,-26.631174
56.460000,-27.036907
56.461000,-27.635889
56.462000,-28.430653
56.463000,-29.225418
56.464000,-30.020182
56.465000,-30.814946
56.466000,-31.609710
56.467000,-32.404475
56.468000,-33.199239
56.469000,-33.393574
56.470000,-33.548334
56.471000,-33.703094
56.472000,-33.857853
56.473000,-34.012613
56.474000,-34.167373
56.475000,-34.322133
56.476000,-34.355391
56.477000,-34.190061
56.478000,-34.024731
56.479000,-33.859401
56.480000,-33.694070
56.481000,-33.528740
56.482000,-33.363410
56.483000,-33.198080
56.484000,-33.776331
56.485000,-34.516695
56.486000,-35.257060
56.487000,-35.997424
56.488000,-36.737789
56.489000,-37.478153
56.490000,-38.218518
56.491000,-38.890717
56.492000,-39.371335
56.493000,-39.851953
56.494000,-40.332571
56.495000,-40.813189
56.496000,-41.293807
56.497000,-41.774425
56.498000,-42.255043
56.499000,-42.323518
56.500000,-42.218580
56.501000,-42.113642
