t_s,phase,nominal_along_mm,e_raw_um,b_um,e_vib_um
0.427000,pre_motion,0.000000,-1.830091,-0.043576,-1.786515
0.428000,pre_motion,0.000000,-1.794677,-0.043576,-1.751101
0.429000,pre_motion,0.000000,-1.759263,-0.043576,-1.715687
0.430000,pre_motion,0.000000,-1.723849,-0.043576,-1.680273
0.431000,pre_motion,0.000000,-1.688435,-0.043576,-1.644859
0.432000,pre_motion,0.000000,-1.653021,-0.043576,-1.609445
0.433000,pre_motion,0.000000,-1.617607,-0.043576,-1.574031
0.434000,pre_motion,0.000000,-1.582193,-0.043576,-1.538617
0.435000,pre_motion,0.000000,-1.546779,-0.043576,-1.503203
0.436000,pre_motion,0.000000,-1.511365,-0.043576,-1.467788
0.437000,pre_motion,0.000000,-1.475951,-0.043576,-1.432374
0.438000,pre_motion,0.000000,-1.440537,-0.043576,-1.396960
0.439000,pre_motion,0.000000,-1.327543,-0.043576,-1.283967
0.440000,pre_motion,0.000000,-1.163352,-0.043576,-1.119776
0.441000,pre_motion,0.000000,-0.999160,-0.043576,-0.955584
0.442000,pre_motion,0.000000,-0.834969,-0.043576,-0.791393
0.443000,pre_motion,0.000000,-0.670777,-0.043576,-0.627201
0.444000,pre_motion,0.000000,-0.506586,-0.043576,-0.463010
0.445000,pre_motion,0.000000,-0.342394,-0.043576,-0.298818
0.446000,pre_motion,0.000000,-0.179085,-0.043576,-0.135509
0.447000,pre_motion,0.000000,-0.035016,-0.043576,0.008560
0.448000,pre_motion,0.000000,0.109053,-0.043576,0.152629
0.449000,pre_motion,0.000000,0.253122,-0.043576,0.296698
0.450000,pre_motion,0.000000,0.397191,-0.043576,0.440767
0.451000,pre_motion,0.000000,0.541260,-0.043576,0.584836
0.452000,pre_motion,0.000000,0.685329,-0.043576,0.728905
0.453000,pre_motion,0.000000,0.829398,-0.043576,0.872974
0.454000,pre_motion,0.000000,0.929302,-0.043576,0.972878
0.455000,pre_motion,0.000000,0.982360,-0.043576,1.025936
0.456000,pre_motion,0.000000,1.035417,-0.043576,1.078993
0.457000,pre_motion,0.000000,1.088475,-0.043576,1.132051
0.458000,pre_motion,0.000000,1.141533,-0.043576,1.185109
0.459000,pre_motion,0.000000,1.194590,-0.043576,1.238167
0.460000,pre_motion,0.000000,1.247648,-0.043576,1.291224
0.461000,pre_motion,0.000000,1.300706,-0.043576,1.344282
0.462000,pre_motion,0.000000,1.315582,-0.043576,1.359158
0.463000,pre_motion,0.000000,1.327438,-0.043576,1.371014
0.464000,pre_motion,0.000000,1.339294,-0.043576,1.382870
0.465000,pre_motion,0.000000,1.351149,-0.043576,1.394726
0.466000,pre_motion,0.000000,1.363005,-0.043576,1.406582
0.467000,pre_motion,0.000000,1.374861,-0.043576,1.418437
0.468000,pre_motion,0.000000,1.386717,-0.043576,1.430293
0.469000,pre_motion,0.000000,1.333745,-0.043576,1.377321
0.470000,pre_motion,0.000000,1.169492,-0.043576,1.213068
0.471000,pre_motion,0.000000,1.005239,-0.043576,1.048816
0.472000,pre_motion,0.000000,0.840987,-0.043576,0.884563
0.473000,pre_motion,0.000000,0.676734,-0.043576,0.720310
0.474000,pre_motion,0.000000,0.512481,-0.043576,0.556057
0.475000,pre_motion,0.000000,0.348228,-0.043576,0.391805
0.476000,pre_motion,0.000000,0.183976,-0.043576,0.227552
0.477000,pre_motion,0.000000,0.028602,-0.043576,0.072179
0.478000,pre_motion,0.000000,-0.124682,-0.043576,-0.081105
0.479000,pre_motion,0.000000,-0.277966,-0.043576,-0.234389
0.480000,pre_motion,0.000000,-0.431250,-0.043576,-0.387674
0.481000,pre_motion,0.000000,-0.584534,-0.043576,-0.540958
0.482000,pre_motion,0.000000,-0.737818,-0.043576,-0.694242
0.483000,pre_motion,0.000000,-0.891102,-0.043576,-0.847526
0.484000,pre_motion,0.000000,-0.972100,-0.043576,-0.928524
0.485000,pre_motion,0.000000,-0.837340,-0.043576,-0.793764
0.486000,pre_motion,0.000000,-0.702581,-0.043576,-0.659004
0.487000,pre_motion,0.000000,-0.567821,-0.043576,-0.524245
0.488000,pre_motion,0.000000,-0.433061,-0.043576,-0.389485
0.489000,pre_motion,0.000000,-0.298302,-0.043576,-0.254726
0.490000,pre_motion,0.000000,-0.163542,-0.043576,-0.119966
0.491000,pre_motion,0.000000,-0.028783,-0.043576,0.014794
0.492000,pre_motion,0.000000,-0.049584,-0.043576,-0.006007
0.493000,pre_motion,0.000000,-0.139500,-0.043576,-0.095924
0.494000,pre_motion,0.000000,-0.229417,-0.043576,-0.185841
0.495000,pre_motion,0.000000,-0.319334,-0.043576,-0.275758
0.496000,pre_motion,0.000000,-0.409250,-0.043576,-0.365674
0.497000,pre_motion,0.000000,-0.499167,-0.043576,-0.455591
0.498000,pre_motion,0.000000,-0.589084,-0.043576,-0.545508
0.499000,pre_motion,0.000000,-0.666163,-0.043576,-0.622587
0.500000,pre_motion,0.000000,-0.660136,-0.043576,-0.616560
0.501000,pre_motion,0.000000,-0.654109,-0.043576,-0.610533
0.502000,pre_motion,0.000000,-0.648082,-0.043576,-0.604506
0.503000,pre_motion,0.000000,-0.642055,-0.043576,-0.598479
0.504000,pre_motion,0.000000,-0.636028,-0.043576,-0.592452
0.505000,pre_motion,0.000000,-0.630001,-0.043576,-0.586425
0.506000,pre_motion,0.000000,-0.623974,-0.043576,-0.580398
0.507000,pre_motion,0.000000,-0.641404,-0.043576,-0.597828
0.508000,pre_motion,0.000000,-0.676156,-0.043576,-0.632579
0.509000,pre_motion,0.000000,-0.710907,-0.043576,-0.667331
0.510000,pre_motion,0.000000,-0.745659,-0.043576,-0.702083
0.511000,pre_motion,0.000000,-0.780411,-0.043576,-0.736834
0.512000,pre_motion,0.000000,-0.815162,-0.043576,-0.771586
0.513000,pre_motion,0.000000,-0.849914,-0.043576,-0.806338
0.514000,pre_motion,0.000000,-0.882041,-0.043576,-0.838464
0.515000,pre_motion,0.000000,-0.759060,-0.043576,-0.715484
0.516000,pre_motion,0.000000,-0.636080,-0.043576,-0.592504
0.517000,pre_motion,0.000000,-0.513099,-0.043576,-0.469523
0.518000,pre_motion,0.000000,-0.390119,-0.043576,-0.346543
0.519000,pre_motion,0.000000,-0.267139,-0.043576,-0.223562
0.520000,pre_motion,0.000000,-0.144158,-0.043576,-0.100582
0.521000,pre_motion,0.000000,-0.021178,-0.043576,0.022399
0.522000,pre_motion,0.000000,0.041453,-0.043576,0.085029
0.523000,pre_motion,0.000000,0.032682,-0.043576,0.076259
0.524000,pre_motion,0.000000,0.023912,-0.043576,0.067488
0.525000,pre_motion,0.000000,0.015142,-0.043576,0.058718
0.526000,pre_motion,0.000000,0.006371,-0.043576,0.049948
0.527000,pre_motion,0.000000,-0.002399,-0.043576,0.041177
0.528000,pre_motion,0.000000,-0.011170,-0.043576,0.032407
0.529000,pre_motion,0.000000,-0.019940,-0.043576,0.023636
0.530000,pre_motion,0.000000,0.104497,-0.043576,0.148073
0.531000,pre_motion,0.000000,0.243819,-0.043576,0.287396
0.532000,pre_motion,0.000000,0.383142,-0.043576,0.426718
0.533000,pre_motion,0.000000,0.522464,-0.043576,0.566041
0.534000,pre_motion,0.000000,0.661787,-0.043576,0.705363
0.535000,pre_motion,0.000000,0.801109,-0.043576,0.844686
0.536000,pre_motion,0.000000,0.940432,-0.043576,0.984008
0.537000,pre_motion,0.000000,0.954081,-0.043576,0.997657
0.538000,pre_motion,0.000000,0.724756,-0.043576,0.768333
0.539000,pre_motion,0.000000,0.495432,-0.043576,0.539008
0.540000,pre_motion,0.000000,0.266107,-0.043576,0.309683
0.541000,pre_motion,0.000000,0.036782,-0.043576,0.080358
0.542000,pre_motion,0.000000,-0.192543,-0.043576,-0.148966
0.543000,pre_motion,0.000000,-0.421867,-0.043576,-0.378291
0.544000,pre_motion,0.000000,-0.651192,-0.043576,-0.607616
0.545000,pre_motion,0.000000,-0.830543,-0.043576,-0.786966
0.546000,pre_motion,0.000000,-0.995988,-0.043576,-0.952412
0.547000,pre_motion,0.000000,-1.161434,-0.043576,-1.117858
0.548000,pre_motion,0.000000,-1.326880,-0.043576,-1.283304
0.549000,pre_motion,0.000000,-1.492326,-0.043576,-1.448749
0.550000,pre_motion,0.000000,-1.657772,-0.043576,-1.614195
0.551000,pre_motion,0.000000,-1.823217,-0.043576,-1.779641
0.552000,pre_motion,0.000000,-1.915294,-0.043576,-1.871718
0.553000,pre_motion,0.000000,-1.752831,-0.043576,-1.709255
0.554000,pre_motion,0.000000,-1.590367,-0.043576,-1.546791
0.555000,pre_motion,0.000000,-1.427904,-0.043576,-1.384328
0.556000,pre_motion,0.000000,-1.265440,-0.043576,-1.221864
0.557000,pre_motion,0.000000,-1.102977,-0.043576,-1.059400
0.558000,pre_motion,0.000000,-0.940513,-0.043576,-0.896937
0.559000,pre_motion,0.000000,-0.778050,-0.043576,-0.734473
0.560000,pre_motion,0.000000,-0.719259,-0.043576,-0.675683
0.561000,pre_motion,0.000000,-0.712655,-0.043576,-0.669079
0.562000,pre_motion,0.000000,-0.706051,-0.043576,-0.662474
0.563000,pre_motion,0.000000,-0.699447,-0.043576,-0.655870
0.564000,pre_motion,0.000000,-0.692843,-0.043576,-0.649266
0.565000,pre_motion,0.000000,-0.686239,-0.043576,-0.642662
0.566000,pre_motion,0.000000,-0.679634,-0.043576,-0.636058
0.567000,pre_motion,0.000000,-0.667317,-0.043576,-0.623741
0.568000,pre_motion,0.000000,-0.607109,-0.043576,-0.563533
0.569000,pre_motion,0.000000,-0.546901,-0.043576,-0.503325
0.570000,pre_motion,0.000000,-0.486693,-0.043576,-0.443117
0.571000,pre_motion,0.000000,-0.426485,-0.043576,-0.382909
0.572000,pre_motion,0.000000,-0.366277,-0.043576,-0.322701
0.573000,pre_motion,0.000000,-0.306069,-0.043576,-0.262493
0.574000,pre_motion,0.000000,-0.245861,-0.043576,-0.202285
0.575000,pre_motion,0.000000,-0.136045,-0.043576,-0.092469
0.576000,pre_motion,0.000000,0.014685,-0.043576,0.058262
0.577000,pre_motion,0.000000,0.165416,-0.043576,0.208993
0.578000,pre_motion,0.000000,0.316147,-0.043576,0.359723
0.579000,pre_motion,0.000000,0.466878,-0.043576,0.510454
0.580000,pre_motion,0.000000,0.617609,-0.043576,0.661185
0.581000,pre_motion,0.000000,0.768339,-0.043576,0.811916
0.582000,pre_motion,0.000000,0.919070,-0.043576,0.962646
0.583000,pre_motion,0.000000,0.853842,-0.043576,0.897418
0.584000,pre_motion,0.000000,0.786307,-0.043576,0.829883
0.585000,pre_motion,0.000000,0.718772,-0.043576,0.762348
0.586000,pre_motion,0.000000,0.651237,-0.043576,0.694813
0.587000,pre_motion,0.000000,0.583702,-0.043576,0.627278
0.588000,pre_motion,0.000000,0.516167,-0.043576,0.559743
0.589000,pre_motion,0.000000,0.448632,-0.043576,0.492208
0.590000,pre_motion,0.000000,0.395480,-0.043576,0.439056
0.591000,pre_motion,0.000000,0.361328,-0.043576,0.404904
0.592000,pre_motion,0.000000,0.327175,-0.043576,0.370752
0.593000,pre_motion,0.000000,0.293023,-0.043576,0.336600
0.594000,pre_motion,0.000000,0.258871,-0.043576,0.302448
0.595000,pre_motion,0.000000,0.224719,-0.043576,0.268295
0.596000,pre_motion,0.000000,0.190567,-0.043576,0.234143
0.597000,pre_motion,0.000000,0.156415,-0.043576,0.199991
0.598000,pre_motion,0.000000,0.133972,-0.043576,0.177548
0.599000,pre_motion,0.000000,0.113243,-0.043576,0.156820
0.600000,pre_motion,0.000000,0.092515,-0.043576,0.136091
0.601000,pre_motion,0.000000,0.071786,-0.043576,0.115362
0.602000,pre_motion,0.000000,0.051057,-0.043576,0.094634
0.603000,pre_motion,0.000000,0.030329,-0.043576,0.073905
0.604000,pre_motion,0.000000,0.009600,-0.043576,0.053176
0.605000,pre_motion,0.000000,0.015256,-0.043576,0.058832
0.606000,pre_motion,0.000000,0.078634,-0.043576,0.122211
0.607000,pre_motion,0.000000,0.142013,-0.043576,0.185589
0.608000,pre_motion,0.000000,0.205392,-0.043576,0.248968
0.609000,pre_motion,0.000000,0.268771,-0.043576,0.312347
0.610000,pre_motion,0.000000,0.332149,-0.043576,0.375726
0.611000,pre_motion,0.000000,0.395528,-0.043576,0.439104
0.612000,pre_motion,0.000000,0.458907,-0.043576,0.502483
0.613000,pre_motion,0.000000,0.217263,-0.043576,0.260839
0.614000,pre_motion,0.000000,-0.123300,-0.043576,-0.079724
0.615000,pre_motion,0.000000,-0.463863,-0.043576,-0.420287
0.616000,pre_motion,0.000000,-0.804426,-0.043576,-0.760849
0.617000,pre_motion,0.000000,-1.144989,-0.043576,-1.101412
0.618000,pre_motion,0.000000,-1.485551,-0.043576,-1.441975
0.619000,pre_motion,0.000000,-1.826114,-0.043576,-1.782538
0.620000,pre_motion,0.000000,-2.077690,-0.043576,-2.034114
0.621000,pre_motion,0.000000,-1.965480,-0.043576,-1.921904
0.622000,pre_motion,0.000000,-1.853270,-0.043576,-1.809694
0.623000,pre_motion,0.000000,-1.741060,-0.043576,-1.697484
0.624000,pre_motion,0.000000,-1.628850,-0.043576,-1.585274
0.625000,pre_motion,0.000000,-1.516640,-0.043576,-1.473064
0.626000,pre_motion,0.000000,-1.404430,-0.043576,-1.360854
0.627000,pre_motion,0.000000,-1.292220,-0.043576,-1.248644
0.628000,pre_motion,0.000000,-1.205970,-0.043576,-1.162393
0.629000,pre_motion,0.000000,-1.134451,-0.043576,-1.090875
0.630000,pre_motion,0.000000,-1.062932,-0.043576,-1.019356
0.631000,pre_motion,0.000000,-0.991413,-0.043576,-0.947837
0.632000,pre_motion,0.000000,-0.919895,-0.043576,-0.876318
0.633000,pre_motion,0.000000,-0.848376,-0.043576,-0.804799
0.634000,pre_motion,0.000000,-0.776857,-0.043576,-0.733281
0.635000,pre_motion,0.000000,-0.701588,-0.043576,-0.658012
0.636000,pre_motion,0.000000,-0.582833,-0.043576,-0.539256
0.637000,pre_motion,0.000000,-0.464077,-0.043576,-0.420501
0.638000,pre_motion,0.000000,-0.345321,-0.043576,-0.301745
0.639000,pre_motion,0.000000,-0.226565,-0.043576,-0.182989
0.640000,pre_motion,0.000000,-0.107810,-0.043576,-0.064233
0.641000,pre_motion,0.000000,0.010946,-0.043576,0.054523
0.642000,pre_motion,0.000000,0.129702,-0.043576,0.173278
0.643000,pre_motion,0.000000,0.141597,-0.043576,0.185173
0.644000,pre_motion,0.000000,0.055167,-0.043576,0.098743
0.645000,pre_motion,0.000000,-0.031264,-0.043576,0.012313
0.646000,pre_motion,0.000000,-0.117694,-0.043576,-0.074117
0.647000,pre_motion,0.000000,-0.204124,-0.043576,-0.160548
0.648000,pre_motion,0.000000,-0.290554,-0.043576,-0.246978
0.649000,pre_motion,0.000000,-0.376984,-0.043576,-0.333408
0.650000,pre_motion,0.000000,-0.463414,-0.043576,-0.419838
0.651000,pre_motion,0.000000,-0.316988,-0.043576,-0.273411
0.652000,pre_motion,0.000000,-0.161419,-0.043576,-0.117843
0.653000,pre_motion,0.000000,-0.005850,-0.043576,0.037726
0.654000,pre_motion,0.000000,0.149719,-0.043576,0.193295
0.655000,pre_motion,0.000000,0.305288,-0.043576,0.348864
0.656000,pre_motion,0.000000,0.460857,-0.043576,0.504433
0.657000,pre_motion,0.000000,0.616425,-0.043576,0.660002
0.658000,pre_motion,0.000000,0.663250,-0.043576,0.706827
0.659000,pre_motion,0.000000,0.549413,-0.043576,0.592989
0.660000,pre_motion,0.000000,0.435576,-0.043576,0.479152
0.661000,pre_motion,0.000000,0.321738,-0.043576,0.365315
0.662000,pre_motion,0.000000,0.207901,-0.043576,0.251477
0.663000,pre_motion,0.000000,0.094064,-0.043576,0.137640
0.664000,pre_motion,0.000000,-0.019773,-0.043576,0.023803
0.665000,pre_motion,0.000000,-0.133611,-0.043576,-0.090034
0.666000,pre_motion,0.000000,-0.062212,-0.043576,-0.018635
0.667000,pre_motion,0.000000,0.043149,-0.043576,0.086725
0.668000,pre_motion,0.000000,0.148510,-0.043576,0.192086
0.669000,pre_motion,0.000000,0.253870,-0.043576,0.297447
0.670000,pre_motion,0.000000,0.359231,-0.043576,0.402807
0.671000,pre_motion,0.000000,0.464592,-0.043576,0.508168
0.672000,pre_motion,0.000000,0.569953,-0.043576,0.613529
0.673000,pre_motion,0.000000,0.567824,-0.043576,0.611401
0.674000,pre_motion,0.000000,0.297987,-0.043576,0.341564
0.675000,pre_motion,0.000000,0.028150,-0.043576,0.071727
0.676000,pre_motion,0.000000,-0.241687,-0.043576,-0.198110
0.677000,pre_motion,0.000000,-0.511524,-0.043576,-0.467948
0.678000,pre_motion,0.000000,-0.781361,-0.043576,-0.737785
0.679000,pre_motion,0.000000,-1.051198,-0.043576,-1.007622
0.680000,pre_motion,0.000000,-1.321035,-0.043576,-1.277459
0.681000,pre_motion,0.000000,-1.445688,-0.043576,-1.402111
0.682000,pre_motion,0.000000,-1.516070,-0.043576,-1.472494
0.683000,pre_motion,0.000000,-1.586453,-0.043576,-1.542877
0.684000,pre_motion,0.000000,-1.656835,-0.043576,-1.613259
0.685000,pre_motion,0.000000,-1.727218,-0.043576,-1.683642
0.686000,pre_motion,0.000000,-1.797600,-0.043576,-1.754024
0.687000,pre_motion,0.000000,-1.867983,-0.043576,-1.824407
0.688000,pre_motion,0.000000,-1.917648,-0.043576,-1.874072
0.689000,pre_motion,0.000000,-1.865678,-0.043576,-1.822102
0.690000,pre_motion,0.000000,-1.813709,-0.043576,-1.770133
0.691000,pre_motion,0.000000,-1.761739,-0.043576,-1.718163
0.692000,pre_motion,0.000000,-1.709770,-0.043576,-1.666194
0.693000,pre_motion,0.000000,-1.657800,-0.043576,-1.614224
0.694000,pre_motion,0.000000,-1.605831,-0.043576,-1.562255
0.695000,pre_motion,0.000000,-1.553861,-0.043576,-1.510285
0.696000,pre_motion,0.000000,-1.572600,-0.043576,-1.529024
0.697000,pre_motion,0.000000,-1.636405,-0.043576,-1.592828
0.698000,pre_motion,0.000000,-1.700209,-0.043576,-1.656632
0.699000,pre_motion,0.000000,-1.764013,-0.043576,-1.720437
0.700000,pre_motion,0.000000,-1.827817,-0.043576,-1.784241
0.701000,pre_motion,0.000000,-1.891621,-0.043576,-1.848045
0.702000,pre_motion,0.000000,-1.955425,-0.043576,-1.911849
0.703000,pre_motion,0.000000,-2.011912,-0.043576,-1.968336
0.704000,pre_motion,0.000000,-1.935466,-0.043576,-1.891890
0.705000,pre_motion,0.000000,-1.859020,-0.043576,-1.815444
0.706000,pre_motion,0.000000,-1.782574,-0.043576,-1.738998
0.707000,pre_motion,0.000000,-1.706128,-0.043576,-1.662552
0.708000,pre_motion,0.000000,-1.629682,-0.043576,-1.586106
0.709000,pre_motion,0.000000,-1.553236,-0.043576,-1.509660
0.710000,pre_motion,0.000000,-1.476790,-0.043576,-1.433214
0.711000,pre_motion,0.000000,-1.495114,-0.043576,-1.451538
0.712000,pre_motion,0.000000,-1.610669,-0.043576,-1.567093
0.713000,pre_motion,0.000000,-1.726224,-0.043576,-1.682648
0.714000,pre_motion,0.000000,-1.841779,-0.043576,-1.798203
0.715000,pre_motion,0.000000,-1.957334,-0.043576,-1.913757
0.716000,pre_motion,0.000000,-2.072889,-0.043576,-2.029312
0.717000,pre_motion,0.000000,-2.188443,-0.043576,-2.144867
0.718000,pre_motion,0.000000,-2.303998,-0.043576,-2.260422
0.719000,pre_motion,0.000000,-2.088904,-0.043576,-2.045328
0.720000,pre_motion,0.000000,-1.850828,-0.043576,-1.807252
0.721000,pre_motion,0.000000,-1.612752,-0.043576,-1.569176
0.722000,pre_motion,0.000000,-1.374676,-0.043576,-1.331100
0.723000,pre_motion,0.000000,-1.136601,-0.043576,-1.093024
0.724000,pre_motion,0.000000,-0.898525,-0.043576,-0.854949
0.725000,pre_motion,0.000000,-0.660449,-0.043576,-0.616873
0.726000,pre_motion,0.000000,-0.532832,-0.043576,-0.489256
0.727000,pre_motion,0.000000,-0.588192,-0.043576,-0.544615
0.728000,pre_motion,0.000000,-0.643551,-0.043576,-0.599975
0.729000,pre_motion,0.000000,-0.698910,-0.043576,-0.655334
0.730000,pre_motion,0.000000,-0.754270,-0.043576,-0.710693
0.731000,pre_motion,0.000000,-0.809629,-0.043576,-0.766053
0.732000,pre_motion,0.000000,-0.864988,-0.043576,-0.821412
0.733000,pre_motion,0.000000,-0.920348,-0.043576,-0.876771
0.734000,pre_motion,0.000000,-0.906666,-0.043576,-0.863089
0.735000,pre_motion,0.000000,-0.877607,-0.043576,-0.834031
0.736000,pre_motion,0.000000,-0.848549,-0.043576,-0.804973
0.737000,pre_motion,0.000000,-0.819491,-0.043576,-0.775914
0.738000,pre_motion,0.000000,-0.790432,-0.043576,-0.746856
0.739000,pre_motion,0.000000,-0.761374,-0.043576,-0.717798
0.740000,pre_motion,0.000000,-0.732316,-0.043576,-0.688739
0.741000,pre_motion,0.000000,-0.713132,-0.043576,-0.669556
0.742000,pre_motion,0.000000,-0.722159,-0.043576,-0.678583
0.743000,pre_motion,0.000000,-0.731187,-0.043576,-0.687610
0.744000,pre_motion,0.000000,-0.740214,-0.043576,-0.696638
0.745000,pre_motion,0.000000,-0.749241,-0.043576,-0.705665
0.746000,pre_motion,0.000000,-0.758268,-0.043576,-0.714692
0.747000,pre_motion,0.000000,-0.767296,-0.043576,-0.723719
0.748000,pre_motion,0.000000,-0.776323,-0.043576,-0.732747
0.749000,pre_motion,0.000000,-0.785350,-0.043576,-0.741774
0.750000,pre_motion,0.000000,-0.794378,-0.043576,-0.750801
0.751000,pre_motion,0.000000,-0.803405,-0.043576,-0.759829
0.752000,pre_motion,0.000000,-0.812432,-0.043576,-0.768856
0.753000,pre_motion,0.000000,-0.821459,-0.043576,-0.777883
0.754000,pre_motion,0.000000,-0.830487,-0.043576,-0.786910
0.755000,pre_motion,0.000000,-0.839514,-0.043576,-0.795938
0.756000,pre_motion,0.000000,-0.838345,-0.043576,-0.794768
0.757000,pre_motion,0.000000,-0.775626,-0.043576,-0.732049
0.758000,pre_motion,0.000000,-0.712906,-0.043576,-0.669330
0.759000,pre_motion,0.000000,-0.650187,-0.043576,-0.606611
0.760000,pre_motion,0.000000,-0.587468,-0.043576,-0.543892
0.761000,pre_motion,0.000000,-0.524749,-0.043576,-0.481173
0.762000,pre_motion,0.000000,-0.462030,-0.043576,-0.418453
